partinamn;fylkesnr;kommunenr;partitype;valar;stemmer;relativdel;mandat;utbetalingsar;grunnstonad;stemmestotte;totalt
Alstahaug  Arbeiderparti;18;1820;Kommune;2011;1095;32,6;9;2012;1278,00;12833,40;14111,40
Alstahaug Fremskrittsparti;18;1820;Kommune;2011;438;13;4;2012;1278,00;5133,36;6411,36
Alstahaug Høyre;18;1820;Kommune;2011;711;21,2;6;2012;1278,00;8332,92;9610,92
Alstahaug KrF;18;1820;Kommune;2011;74;2,2;0;2012;0,00;867,28;867,28
Alstahaug Rødt;18;1820;Kommune;2011;274;8,2;2;2012;1278,00;3211,28;4489,28
ALSTAHAUG VENSTRE;18;1820;Kommune;2011;330;9,8;3;2012;1278,00;3867,60;5145,60
Leirfjord  Arbeiderparti;18;1822;Kommune;2011;405;39,8;7;2012;1278,00;4746,60;6024,60
Leirfjord Fremskrittsparti;18;1822;Kommune;2011;169;16,6;3;2012;1278,00;1980,68;3258,68
Leirfjord Rødt;18;1822;Kommune;2011;47;4,6;1;2012;1278,00;550,84;1828,84
Leirfjord Senterparti;18;1822;Kommune;2011;298;29,3;6;2012;1278,00;3492,56;4770,56
Leirfjord Sv;18;1822;Kommune;2011;98;9,6;2;2012;1278,00;1148,56;2426,56
Vefsn  Arbeiderparti;18;1824;Kommune;2011;2684;43,8;15;2012;1278,00;31456,48;32734,48
Vefsn Fremskrittsparti;18;1824;Kommune;2011;971;15,9;6;2012;1278,00;11380,12;12658,12
Vefsn Høyre;18;1824;Kommune;2011;732;12;4;2012;1278,00;8579,04;9857,04
Vefsn KrF;18;1824;Kommune;2011;172;2,8;1;2012;1278,00;2015,84;3293,84
Vefsn Rødt;18;1824;Kommune;2011;568;9,3;3;2012;1278,00;6656,96;7934,96
Vefsn Senterparti;18;1824;Kommune;2011;444;7,3;3;2012;1278,00;5203,68;6481,68
Vefsn Sv;18;1824;Kommune;2011;214;3,5;1;2012;1278,00;2508,08;3786,08
VEFSN VENSTRE;18;1824;Kommune;2011;338;5,5;2;2012;1278,00;3961,36;5239,36
Grane Arbeiderparti;18;1825;Kommune;2011;386;53,8;9;2012;1278,00;4523,92;5801,92
Grane Fremskrittsparti;18;1825;Kommune;2011;79;11;2;2012;1278,00;925,88;2203,88
Grane Senterparti;18;1825;Kommune;2011;253;35,2;6;2012;1278,00;2965,16;4243,16
Hattfjelldal Senterparti;18;1826;Kommune;2011;346;46,5;8;2012;1278,00;4055,12;5333,12
Dønna Arbeiderparti;18;1827;Kommune;2011;245;32,8;6;2012;1278,00;2871,40;4149,40
Dønna Fremskrittsparti;18;1827;Kommune;2011;69;9,2;2;2012;1278,00;808,68;2086,68
Dønna Høyre;18;1827;Kommune;2011;111;14,8;2;2012;1278,00;1300,92;2578,92
Kystpartiet i Dønna;18;1827;Kommune;2011;100;13,4;2;2012;1278,00;1172,00;2450,00
Dønna Senterparti;18;1827;Kommune;2011;95;12,7;2;2012;1278,00;1113,40;2391,40
Nesna  Arbeiderparti;18;1828;Kommune;2011;238;26,6;4;2012;1278,00;2789,36;4067,36
Nesna Fremskrittsparti;18;1828;Kommune;2011;91;10,2;2;2012;1278,00;1066,52;2344,52
Nesna Høyre;18;1828;Kommune;2011;262;29,2;5;2012;1278,00;3070,64;4348,64
Nesna Senterparti;18;1828;Kommune;2011;143;16;3;2012;1278,00;1675,96;2953,96
Hemnes Arbeiderparti;18;1832;Kommune;2011;891;35,4;8;2012;1278,00;10442,52;11720,52
Hemnes Fremskrittsparti;18;1832;Kommune;2011;457;18,2;4;2012;1278,00;5356,04;6634,04
Hemnes Høyre;18;1832;Kommune;2011;519;20,6;5;2012;1278,00;6082,68;7360,68
Hemnes KrF;18;1832;Kommune;2011;68;2,7;0;2012;0,00;796,96;796,96
Hemnes Senterparti;18;1832;Kommune;2011;379;15,1;4;2012;1278,00;4441,88;5719,88
Hemnes Sv;18;1832;Kommune;2011;106;4,2;1;2012;1278,00;1242,32;2520,32
Rana  Arbeiderparti;18;1833;Kommune;2011;4311;36;13;2012;1278,00;50524,92;51802,92
Rana Fremskrittsparti;18;1833;Kommune;2011;1219;10,2;4;2012;1278,00;14286,68;15564,68
Rana Høyre;18;1833;Kommune;2011;3286;27,4;10;2012;1278,00;38511,92;39789,92
Rana KrF;18;1833;Kommune;2011;272;2,3;1;2012;1278,00;3187,84;4465,84
Rana Rødt;18;1833;Kommune;2011;349;2,9;1;2012;1278,00;4090,28;5368,28
Rana Sv;18;1833;Kommune;2011;708;5,9;2;2012;1278,00;8297,76;9575,76
RANA VENSTRE;18;1833;Kommune;2011;460;3,8;1;2012;1278,00;5391,20;6669,20
Lurøy  Arbeiderparti;18;1834;Kommune;2011;478;43,9;8;2012;1278,00;5602,16;6880,16
Lurøy FrP;18;1834;Kommune;2011;60;5,5;1;2012;1278,00;703,20;1981,20
Lurøy Høyre;18;1834;Kommune;2011;153;14;3;2012;1278,00;1793,16;3071,16
Lurøy KrF;18;1834;Kommune;2011;50;4,6;1;2012;1278,00;586,00;1864,00
Lurøy Senterparti;18;1834;Kommune;2011;127;11,7;2;2012;1278,00;1488,44;2766,44
Træna  Arbeiderparti;18;1835;Kommune;2011;70;29,4;3;2012;1278,00;820,40;2098,40
Rødøy FrP;18;1836;Kommune;2011;68;9,8;2;2012;1278,00;796,96;2074,96
Kystpartiet i Rødøy;18;1836;Kommune;2011;193;27,7;4;2012;1278,00;2261,96;3539,96
Rødøy Senterparti;18;1836;Kommune;2011;242;34,8;6;2012;1278,00;2836,24;4114,24
Meløy  Arbeiderparti;18;1837;Kommune;2011;834;26,4;6;2012;1278,00;9774,48;11052,48
Meløy Fremskrittsparti;18;1837;Kommune;2011;450;14,2;4;2012;1278,00;5274,00;6552,00
Meløy KrF;18;1837;Kommune;2011;216;6,8;2;2012;1278,00;2531,52;3809,52
Meløy Senterparti;18;1837;Kommune;2011;336;10,6;3;2012;1278,00;3937,92;5215,92
MELØY VENSTRE;18;1837;Kommune;2011;164;5,2;1;2012;1278,00;1922,08;3200,08
Gildeskål  Arbeiderparti;18;1838;Kommune;2011;293;27,5;5;2012;1278,00;3433,96;4711,96
Gildeskål Fremskrittsparti;18;1838;Kommune;2011;174;16,3;3;2012;1278,00;2039,28;3317,28
Gildeskål Høyre;18;1838;Kommune;2011;211;19,8;3;2012;1278,00;2472,92;3750,92
Gildeskål KrF;18;1838;Kommune;2011;40;3,8;0;2012;0,00;468,80;468,80
Gildeskål Senterparti;18;1838;Kommune;2011;116;10,9;2;2012;1278,00;1359,52;2637,52
GILDESKÅL VENSTRE;18;1838;Kommune;2011;97;9,1;2;2012;1278,00;1136,84;2414,84
Beiarn  Arbeiderparti;18;1839;Kommune;2011;337;47,9;7;2012;1278,00;3949,64;5227,64
Saltdal  Arbeiderparti;18;1840;Kommune;2011;913;37,4;10;2012;1278,00;10700,36;11978,36
Saltdal Fremskrittsparti;18;1840;Kommune;2011;292;12;3;2012;1278,00;3422,24;4700,24
Saltdal Høyre;18;1840;Kommune;2011;779;31,9;9;2012;1278,00;9129,88;10407,88
Saltdal KrF;18;1840;Kommune;2011;109;4,5;1;2012;1278,00;1277,48;2555,48
Saltdal Senterparti;18;1840;Kommune;2011;173;7,1;2;2012;1278,00;2027,56;3305,56
Saltdal Sv;18;1840;Kommune;2011;174;7,1;2;2012;1278,00;2039,28;3317,28
Fauske  Arbeiderparti;18;1841;Kommune;2011;1669;34,3;11;2012;1278,00;19560,68;20838,68
Fauske Fremskrittsparti;18;1841;Kommune;2011;662;13,6;4;2012;1278,00;7758,64;9036,64
Fauske Høyre;18;1841;Kommune;2011;937;19,3;6;2012;1278,00;10981,64;12259,64
Fauske KrF;18;1841;Kommune;2011;108;2,2;1;2012;1278,00;1265,76;2543,76
Fauske Rødt;18;1841;Kommune;2011;201;4,1;1;2012;1278,00;2355,72;3633,72
Fauske Senterparti;18;1841;Kommune;2011;101;2,1;0;2012;0,00;1183,72;1183,72
FAUSKE VENSTRE;18;1841;Kommune;2011;166;3,4;1;2012;1278,00;1945,52;3223,52
Sørfold  Arbeiderparti;18;1845;Kommune;2011;591;57,8;12;2012;1278,00;6926,52;8204,52
Sørfold Fremskrittsparti;18;1845;Kommune;2011;87;8,5;2;2012;1278,00;1019,64;2297,64
Sørfold Høyre;18;1845;Kommune;2011;142;13,9;3;2012;1278,00;1664,24;2942,24
Sørfold Senterparti;18;1845;Kommune;2011;140;13,7;3;2012;1278,00;1640,80;2918,80
Steigen  Arbeiderparti;18;1848;Kommune;2011;311;22,4;4;2012;1278,00;3644,92;4922,92
Steigen Fremskrittsparti;18;1848;Kommune;2011;121;8,7;1;2012;1278,00;1418,12;2696,12
Steigen Høyre;18;1848;Kommune;2011;96;6,9;1;2012;1278,00;1125,12;2403,12
Steigen KrF;18;1848;Kommune;2011;62;4,5;1;2012;1278,00;726,64;2004,64
Steigen Pensjonistparti;18;1848;Kommune;2011;168;12,1;2;2012;1278,00;1968,96;3246,96
Rødt Steigen;18;1848;Kommune;2011;67;4,8;1;2012;1278,00;785,24;2063,24
Steigen Senterparti;18;1848;Kommune;2011;266;19,2;3;2012;1278,00;3117,52;4395,52
STEIGEN VENSTRE;18;1848;Kommune;2011;240;17,3;3;2012;1278,00;2812,80;4090,80
Hamarøy  Arbeiderparti;18;1849;Kommune;2011;322;35,5;6;2012;1278,00;3773,84;5051,84
Hamarøy Høyre;18;1849;Kommune;2011;198;21,8;4;2012;1278,00;2320,56;3598,56
Hamarøy Senterparti;18;1849;Kommune;2011;131;14,4;2;2012;1278,00;1535,32;2813,32
Hamarøy Sv;18;1849;Kommune;2011;45;5;1;2012;1278,00;527,40;1805,40
HAMARØY VENSTRE;18;1849;Kommune;2011;212;23,3;4;2012;1278,00;2484,64;3762,64
Tysfjord  Arbeiderparti;18;1850;Kommune;2011;474;37,7;6;2012;1278,00;5555,28;6833,28
Senterpartiet;18;1850;Kommune;2011;104;8,3;1;2012;1278,00;1218,88;2496,88
Lødingen  Arbeiderparti;18;1851;Kommune;2011;255;21,1;4;2012;1278,00;2988,60;4266,60
Lødingen Fremskrittsparti;18;1851;Kommune;2011;312;25,8;4;2012;1278,00;3656,64;4934,64
Lødingen Høyre;18;1851;Kommune;2011;351;29;5;2012;1278,00;4113,72;5391,72
Lødingen Sv;18;1851;Kommune;2011;110;9,1;1;2012;1278,00;1289,20;2567,20
Tjeldsund  Arbeiderparti;18;1852;Kommune;2011;172;23,8;4;2012;1278,00;2015,84;3293,84
Tjeldsund Fremskrittsparti;18;1852;Kommune;2011;65;9;2;2012;1278,00;761,80;2039,80
Tjeldsund Høyre;18;1852;Kommune;2011;305;42,1;7;2012;1278,00;3574,60;4852,60
Tjeldsund Senterparti;18;1852;Kommune;2011;30;4,1;0;2012;1278,00;351,60;1629,60
Evenes Fremskrittsparti;18;1853;Kommune;2011;46;6,2;1;2012;1278,00;539,12;1817,12
Evenes Høyre;18;1853;Kommune;2011;408;55,3;9;2012;1278,00;4781,76;6059,76
Evenes Senterparti;18;1853;Kommune;2011;75;10,2;2;2012;1278,00;879,00;2157,00
Evenes Sv;18;1853;Kommune;2011;33;4,5;1;2012;1278,00;386,76;1664,76
Ballangen  Arbeiderparti;18;1854;Kommune;2011;274;20,9;4;2012;1278,00;3211,28;4489,28
Ballangen Fremskrittsparti;18;1854;Kommune;2011;143;10,9;2;2012;1278,00;1675,96;2953,96
Ballangen Høyre;18;1854;Kommune;2011;502;38,3;6;2012;1278,00;5883,44;7161,44
Ballangen KrF;18;1854;Kommune;2011;60;4,6;1;2012;1278,00;703,20;1981,20
Ballangen Senterparti;18;1854;Kommune;2011;319;24,3;4;2012;1278,00;3738,68;5016,68
Værøy  Arbeiderparti;18;1857;Kommune;2011;81;24;3;2012;1278,00;949,32;2227,32
Værøy KrF;18;1857;Kommune;2011;50;14,8;2;2012;1278,00;586,00;1864,00
Flakstad  Arbeiderparti;18;1859;Kommune;2011;82;12,7;2;2012;1278,00;961,04;2239,04
Flakstad FrP;18;1859;Kommune;2011;51;7,9;1;2012;1278,00;597,72;1875,72
MILJØPARTIET DE GRØNNE;18;1859;Kommune;2011;28;4,3;1;2012;1278,00;328,16;1606,16
Flakstad Senterparti;18;1859;Kommune;2011;165;25,6;4;2012;1278,00;1933,80;3211,80
Vestvågøy  Arbeiderparti;18;1860;Kommune;2011;1399;29,2;10;2012;1278,00;16396,28;17674,28
Vestvågøy Fremskrittsparti;18;1860;Kommune;2011;520;10,8;4;2012;1278,00;6094,40;7372,40
Vestvågøy Høyre;18;1860;Kommune;2011;1396;29,1;10;2012;1278,00;16361,12;17639,12
Vestvågøy KrF;18;1860;Kommune;2011;413;8,6;3;2012;1278,00;4840,36;6118,36
Miljøpartiet De Grønne, Vestvågøy, Nordland;18;1860;Kommune;2011;94;2;1;2012;1278,00;1101,68;2379,68
Vestvågøy Sv;18;1860;Kommune;2011;262;5,5;2;2012;1278,00;3070,64;4348,64
Venstre;18;1860;Kommune;2011;125;2,6;1;2012;1278,00;1465,00;2743,00
Vågan  Arbeiderparti;18;1865;Kommune;2011;1334;33;12;2012;1278,00;15634,48;16912,48
Vågan Fremskrittsparti;18;1865;Kommune;2011;362;9;3;2012;1278,00;4242,64;5520,64
Vågan Høyre;18;1865;Kommune;2011;1249;30,9;11;2012;1278,00;14638,28;15916,28
Vågan KrF;18;1865;Kommune;2011;70;1,7;0;2012;0,00;820,40;820,40
Kystpartiet i Vågan;18;1865;Kommune;2011;50;1,2;0;2012;0,00;586,00;586,00
Rødt Vågan;18;1865;Kommune;2011;269;6,7;2;2012;1278,00;3152,68;4430,68
Vågan Senterparti;18;1865;Kommune;2011;319;7,9;3;2012;1278,00;3738,68;5016,68
Vågan Sv;18;1865;Kommune;2011;172;4,3;2;2012;1278,00;2015,84;3293,84
VÅGAN VENSTRE;18;1865;Kommune;2011;216;5,3;2;2012;1278,00;2531,52;3809,52
Hadsel  Arbeiderparti;18;1866;Kommune;2011;689;17,8;5;2012;1278,00;8075,08;9353,08
Hadsel Fremskrittsparti;18;1866;Kommune;2011;1371;35,4;9;2012;1278,00;16068,12;17346,12
Hadsel Høyre;18;1866;Kommune;2011;376;9,7;3;2012;1278,00;4406,72;5684,72
Hadsel KrF;18;1866;Kommune;2011;108;2,8;1;2012;1278,00;1265,76;2543,76
Hadsel Rødt;18;1866;Kommune;2011;98;2,5;0;2012;0,00;1148,56;1148,56
Hadsel Senterparti;18;1866;Kommune;2011;208;5,4;1;2012;1278,00;2437,76;3715,76
Hadsel Sv;18;1866;Kommune;2011;143;3,7;1;2012;1278,00;1675,96;2953,96
Bø Fremskrittsparti;18;1867;Kommune;2011;118;7,9;2;2012;1278,00;1382,96;2660,96
Bø Senterparti;18;1867;Kommune;2011;189;12,6;2;2012;1278,00;2215,08;3493,08
BØ VENSTRE;18;1867;Kommune;2011;163;10,9;2;2012;1278,00;1910,36;3188,36
Øksnes  Arbeiderparti;18;1868;Kommune;2011;638;32,6;7;2012;1278,00;7477,36;8755,36
Øksnes Fremskrittsparti;18;1868;Kommune;2011;166;8,5;2;2012;1278,00;1945,52;3223,52
Øksnes Høyre;18;1868;Kommune;2011;296;15,1;3;2012;1278,00;3469,12;4747,12
Øksnes KrF;18;1868;Kommune;2011;137;7;2;2012;1278,00;1605,64;2883,64
Øksnes Senterparti;18;1868;Kommune;2011;125;6,4;1;2012;1278,00;1465,00;2743,00
Øksnes Sv;18;1868;Kommune;2011;131;6,7;1;2012;1278,00;1535,32;2813,32
Sortland  Arbeiderparti;18;1870;Kommune;2011;1347;29,5;9;2012;1278,00;15786,84;17064,84
Sortland Fremskrittsparti;18;1870;Kommune;2011;626;13,7;4;2012;1278,00;7336,72;8614,72
Sortland Høyre;18;1870;Kommune;2011;1662;36,4;10;2012;1278,00;19478,64;20756,64
Sortland KrF;18;1870;Kommune;2011;96;2,1;0;2012;0,00;1125,12;1125,12
Sortland Rødt;18;1870;Kommune;2011;298;6,5;2;2012;1278,00;3492,56;4770,56
Sortland Senterparti;18;1870;Kommune;2011;232;5,1;1;2012;1278,00;2719,04;3997,04
SORTLAND VENSTRE;18;1870;Kommune;2011;92;2;0;2012;0,00;1078,24;1078,24
Andøy  Arbeiderparti;18;1871;Kommune;2011;499;19,9;5;2012;1278,00;5848,28;7126,28
Andøy Fremskrittsparti;18;1871;Kommune;2011;226;9;2;2012;1278,00;2648,72;3926,72
Andøy Høyre;18;1871;Kommune;2011;953;38,1;9;2012;1278,00;11169,16;12447,16
Andøy KrF;18;1871;Kommune;2011;93;3,7;1;2012;1278,00;1089,96;2367,96
Andøy Senterparti;18;1871;Kommune;2011;225;9;2;2012;1278,00;2637,00;3915,00
Moskenes Sv;18;1874;Kommune;2011;75;16,4;3;2012;1278,00;879,00;2157,00
Troms Arbeiderparti;19;1900;Fylke;2011;21753;31;12;2012;46570,00;591681,60;638251,60
Troms AUF;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;186858,27;186858,27
Troms Fremskrittsparti;19;1900;Fylke;2011;10833;15,5;6;2012;46570,00;294657,60;341227,60
Troms Fremskrittpartis Ungdom;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;93055,47;93055,47
Troms Høyre;19;1900;Fylke;2011;16442;23,5;9;2012;46570,00;447222,40;493792,40
Troms Unge Høyre;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;141236,78;141236,78
Troms Kristelig Folkeparti;19;1900;Fylke;2011;2719;3,9;1;2012;46570,00;73956,80;120526,80
Troms Kristelig Folkepartis Ungdom;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;23356,21;23356,21
Troms Kristent Samlingsparti;19;1900;Fylke;2011;137;0;0;2012;0,00;3726,40;3726,40
Kystpartiet i Troms;19;1900;Fylke;2011;2066;2,9;1;2012;46570,00;56195,20;102765,20
Kystpartiet Ungdom i Troms;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;17746,94;17746,94
Miljøpartiet De Grønne;19;1900;Fylke;2011;882;1,3;0;2012;0,00;23990,40;23990,40
Troms Rødt;19;1900;Fylke;2011;2496;3,6;1;2012;46570,00;67891,20;114461,20
Troms Rød Ungdom;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;21440,64;21440,64
Troms Senterparti;19;1900;Fylke;2011;5958;8,5;3;2012;46570,00;162057,60;208627,60
Troms Senterungdom;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;51179,22;51179,22
Troms SV;19;1900;Fylke;2011;3776;5,4;2;2012;46570,00;102707,20;149277,20
Troms SU;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;32435,84;32435,84
TROMS VENSTRE;19;1900;Fylke;2011;2866;4,1;2;2012;46570,00;77955,20;124525,20
TROMS UNGE VENSTRE;19;1900;FylkesUngdom;2011;0;0;0;2012;0,00;24618,94;24618,94
Harstad  Arbeiderparti;19;1901;Kommune;2011;3390;28,9;10;2012;1278,00;39730,80;41008,80
Harstad Fremskrittsparti;19;1901;Kommune;2011;3976;34;12;2012;1278,00;46598,72;47876,72
Harstad Høyre;19;1901;Kommune;2011;1684;14,4;5;2012;1278,00;19736,48;21014,48
Harstad KrF;19;1901;Kommune;2011;436;3,7;1;2012;1278,00;5109,92;6387,92
Kystpartiet i Harstad;19;1901;Kommune;2011;61;0,5;0;2012;0,00;714,92;714,92
Harstad Rødt;19;1901;Kommune;2011;381;3,3;1;2012;1278,00;4465,32;5743,32
Harstad Senterparti;19;1901;Kommune;2011;847;7,2;3;2012;1278,00;9926,84;11204,84
Harstad Sv;19;1901;Kommune;2011;300;2,6;1;2012;1278,00;3516,00;4794,00
HARSTAD VENSTRE;19;1901;Kommune;2011;636;5,4;2;2012;1278,00;7453,92;8731,92
Tromsø  Arbeiderparti;19;1902;Kommune;2011;8910;26,4;11;2012;1278,00;104425,20;105703,20
Tromsø Fremskrittsparti;19;1902;Kommune;2011;4381;13;6;2012;1278,00;51345,32;52623,32
Tromsø Høyre;19;1902;Kommune;2011;12171;36;16;2012;1278,00;142644,12;143922,12
Tromsø KrF;19;1902;Kommune;2011;1042;3,1;1;2012;1278,00;12212,24;13490,24
Kystpartiet i Tromsø;19;1902;Kommune;2011;169;0,5;0;2012;0,00;1980,68;1980,68
Miljøpartiet De Grønne;19;1902;Kommune;2011;595;1,8;1;2012;1278,00;6973,40;8251,40
Tromsø Rødt;19;1902;Kommune;2011;2417;7,2;3;2012;1278,00;28327,24;29605,24
Tromsø Senterparti;19;1902;Kommune;2011;814;2,4;1;2012;1278,00;9540,08;10818,08
Tromsø Sv;19;1902;Kommune;2011;1929;5,7;2;2012;1278,00;22607,88;23885,88
TROMSØ VENSTRE;19;1902;Kommune;2011;1291;3,8;2;2012;1278,00;15130,52;16408,52
Kvæfjord Fremskrittsparti;19;1911;Kommune;2011;225;15,3;4;2012;1278,00;2637,00;3915,00
Kvæfjord Høyre;19;1911;Kommune;2011;208;14,2;3;2012;1278,00;2437,76;3715,76
Kvæfjord Senterparti;19;1911;Kommune;2011;190;13;3;2012;1278,00;2226,80;3504,80
Kvæfjord Sv;19;1911;Kommune;2011;131;8,9;2;2012;1278,00;1535,32;2813,32
KVÆFJORD VENSTRE;19;1911;Kommune;2011;209;14,2;3;2012;1278,00;2449,48;3727,48
Skånland  Arbeiderparti;19;1913;Kommune;2011;604;41,7;6;2012;1278,00;7078,88;8356,88
Skånland Høyre;19;1913;Kommune;2011;510;35,2;6;2012;1278,00;5977,20;7255,20
Skånland Sv;19;1913;Kommune;2011;55;3,8;0;2012;0,00;644,60;644,60
SKÅNLAND VENSTRE;19;1913;Kommune;2011;207;14,3;2;2012;1278,00;2426,04;3704,04
Bjarkøy Senterparti;19;1915;Kommune;2011;126;44,5;6;2012;1278,00;1476,72;2754,72
Ibestad  Arbeiderparti;19;1917;Kommune;2011;141;16,9;3;2012;1278,00;1652,52;2930,52
Ibestad Høyre;19;1917;Kommune;2011;171;20,5;4;2012;1278,00;2004,12;3282,12
Ibestad Senterparti;19;1917;Kommune;2011;168;20,2;4;2012;1278,00;1968,96;3246,96
IBESTAD VENSTRE;19;1917;Kommune;2011;51;6,1;1;2012;1278,00;597,72;1875,72
Gratangen  Arbeiderparti;19;1919;Kommune;2011;218;35,3;5;2012;1278,00;2554,96;3832,96
Gratangen Fremskrittsparti;19;1919;Kommune;2011;25;4,1;0;2012;1278,00;293,00;1571,00
Gratangen Senterparti;19;1919;Kommune;2011;339;54,9;9;2012;1278,00;3973,08;5251,08
Lavangen  Arbeiderparti;19;1920;Kommune;2011;234;37,7;6;2012;1278,00;2742,48;4020,48
Lavangen FrP;19;1920;Kommune;2011;105;16,9;2;2012;1278,00;1230,60;2508,60
Lavangen Høyre;19;1920;Kommune;2011;115;18,5;3;2012;1278,00;1347,80;2625,80
Lavangen Senterparti;19;1920;Kommune;2011;167;26,9;4;2012;1278,00;1957,24;3235,24
Bardu  Arbeiderparti;19;1922;Kommune;2011;985;49,7;13;2012;1278,00;11544,20;12822,20
Bardu Fremskrittsparti;19;1922;Kommune;2011;87;4,4;1;2012;1278,00;1019,64;2297,64
Bardu Høyre;19;1922;Kommune;2011;523;26,4;7;2012;1278,00;6129,56;7407,56
Bardu Senterparti;19;1922;Kommune;2011;262;13,2;3;2012;1278,00;3070,64;4348,64
Bardu Sv;19;1922;Kommune;2011;49;2,5;0;2012;0,00;574,28;574,28
BARDU VENSTRE;19;1922;Kommune;2011;74;3,7;1;2012;1278,00;867,28;2145,28
Salangen  Arbeiderparti;19;1923;Kommune;2011;428;39,1;7;2012;1278,00;5016,16;6294,16
Salangen Høyre;19;1923;Kommune;2011;123;11,2;2;2012;1278,00;1441,56;2719,56
Salangen Senterparti;19;1923;Kommune;2011;497;45,4;9;2012;1278,00;5824,84;7102,84
Salangen Sv;19;1923;Kommune;2011;46;4,2;1;2012;1278,00;539,12;1817,12
Målselv  Arbeiderparti;19;1924;Kommune;2011;1207;41,5;10;2012;1278,00;14146,04;15424,04
Målselv Fremskrittsparti;19;1924;Kommune;2011;315;10,8;3;2012;1278,00;3691,80;4969,80
Målselv Høyre;19;1924;Kommune;2011;589;20,3;5;2012;1278,00;6903,08;8181,08
Målselv Senterparti;19;1924;Kommune;2011;352;12,1;3;2012;1278,00;4125,44;5403,44
Målselv Sv;19;1924;Kommune;2011;84;2,9;1;2012;1278,00;984,48;2262,48
MÅLSELV VENSTRE;19;1924;Kommune;2011;360;12,4;3;2012;1278,00;4219,20;5497,20
Sørreisa  Arbeiderparti;19;1925;Kommune;2011;454;28,3;5;2012;1278,00;5320,88;6598,88
Sørreisa Fremskrittsparti;19;1925;Kommune;2011;141;8,8;1;2012;1278,00;1652,52;2930,52
Sørreisa Høyre;19;1925;Kommune;2011;237;14,7;2;2012;1278,00;2777,64;4055,64
Sørreisa KrF;19;1925;Kommune;2011;92;5,7;1;2012;1278,00;1078,24;2356,24
Sørreisa Senterparti;19;1925;Kommune;2011;107;6,7;1;2012;1278,00;1254,04;2532,04
Dyrøy Arbeiderparti;19;1926;Kommune;2011;283;42,9;6;2012;1278,00;3316,76;4594,76
Dyrøy Sv;19;1926;Kommune;2011;50;7,6;1;2012;1278,00;586,00;1864,00
Tranøy  Arbeiderparti;19;1927;Kommune;2011;285;33,6;6;2012;1278,00;3340,20;4618,20
Tranøy Fremskrittsparti;19;1927;Kommune;2011;55;6,5;1;2012;1278,00;644,60;1922,60
Tranøy Høyre;19;1927;Kommune;2011;125;14,8;3;2012;1278,00;1465,00;2743,00
Tranøy Senterparti;19;1927;Kommune;2011;82;9,7;2;2012;1278,00;961,04;2239,04
Tranøy Sv;19;1927;Kommune;2011;47;5,5;1;2012;1278,00;550,84;1828,84
Kystpartiet i Torsken;19;1928;Kommune;2011;123;23,9;4;2012;1278,00;1441,56;2719,56
Torsken Senterparti;19;1928;Kommune;2011;145;28,2;4;2012;1278,00;1699,40;2977,40
Berg Arbeiderparti;19;1929;Kommune;2011;205;37,5;6;2012;1278,00;2402,60;3680,60
Berg Fremskrittsparti;19;1929;Kommune;2011;35;6,4;1;2012;1278,00;410,20;1688,20
Lenvik  Arbeiderparti;19;1931;Kommune;2011;1063;21,1;7;2012;1278,00;12458,36;13736,36
Lenvik Fremskrittsparti;19;1931;Kommune;2011;985;19,6;6;2012;1278,00;11544,20;12822,20
Lenvik Høyre;19;1931;Kommune;2011;1285;25,5;8;2012;1278,00;15060,20;16338,20
Lenvik KrF;19;1931;Kommune;2011;228;4,5;1;2012;1278,00;2672,16;3950,16
Lenvik Senterparti;19;1931;Kommune;2011;417;8,3;3;2012;1278,00;4887,24;6165,24
Lenvik Sv;19;1931;Kommune;2011;217;4,3;1;2012;1278,00;2543,24;3821,24
LENVIK VENSTRE;19;1931;Kommune;2011;188;3,7;1;2012;1278,00;2203,36;3481,36
Balsfjord  Arbeiderparti;19;1933;Kommune;2011;1220;44,3;12;2012;1278,00;14298,40;15576,40
Balsfjord Fremskrittsparti;19;1933;Kommune;2011;361;13,1;4;2012;1278,00;4230,92;5508,92
Balsfjord Høyre;19;1933;Kommune;2011;630;22,9;6;2012;1278,00;7383,60;8661,60
Balsfjord KrF;19;1933;Kommune;2011;128;4,6;1;2012;1278,00;1500,16;2778,16
Balsfjord Senterparti;19;1933;Kommune;2011;270;9,8;3;2012;1278,00;3164,40;4442,40
Balsfjord Sv;19;1933;Kommune;2011;95;3,5;1;2012;1278,00;1113,40;2391,40
Karlsøy  Arbeiderparti;19;1936;Kommune;2011;388;33,9;6;2012;1278,00;4547,36;5825,36
Karlsøy Fremskrittsparti;19;1936;Kommune;2011;262;22,9;4;2012;1278,00;3070,64;4348,64
Karlsøy Høyre;19;1936;Kommune;2011;49;4,3;0;2012;1278,00;574,28;1852,28
Kystpartiet i Karlsøy;19;1936;Kommune;2011;116;10,1;2;2012;1278,00;1359,52;2637,52
