"avdeling";"avdeling-tekst";"inntekt-utgift";"tjomr";"tjenesteomraade-tekst";"tjeneste";"tjeneste-tekst";"endrgr";"endrgr-tekst";"tekst";"2012";"2013";"2014";"2015"
8;Bystyrets organer;Inntekt;15;Bystyrets organer;10040;Ombud;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-4 500;-4 500;-4 500;-4 500
8;Bystyrets organer;Inntekt;15;Bystyrets organer;11010;Revisjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 672 000;-1 672 000;-1 672 000;-1 672 000
8;Bystyrets organer;Inntekt;15;Bystyrets organer;11010;Revisjon;N01;Generell lønns- og prisstigning og inntektskrav;Generelt inntektskrav;-58 500;-58 500;-58 500;-58 500
8;Bystyrets organer;Inntekt;15;Bystyrets organer;11020;Kontrollutvalg;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-22 200;-22 200;-22 200;-22 200
8;Bystyrets organer;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-619 900;-619 900;-619 900;-619 900
8;Bystyrets organer;Inntekt;16;Administrasjon og fellesfunksjoner;12000;Administrasjon;N06;Diverse;Ungdommens bystyre til egen tjeneste;16 600;16 600;16 600;16 600
8;Bystyrets organer;Inntekt;16;Administrasjon og fellesfunksjoner;13000;Administrasjonslokaler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-71 200;-71 200;-71 200;-71 200
90;Fellesposter - bykassen;Utgift;01A;Barnehage;20120;Barnehage;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-518 000;-518 000;-518 000;-518 000
90;Fellesposter - bykassen;Utgift;01A;Barnehage;20120;Barnehage;N06;Diverse;Oppdatering av sentrale budsjettposter;-132 000;-300 200;-480 200;-659 200
90;Fellesposter - bykassen;Utgift;01A;Barnehage;21110;PPT førskole;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-571 200;-571 200;-571 200;-571 200
90;Fellesposter - bykassen;Utgift;01A;Barnehage;21110;PPT førskole;N06;Diverse;Oppdatering av sentrale budsjettposter;-7 400;-7 400;-7 400;-7 400
90;Fellesposter - bykassen;Utgift;01A;Barnehage;22110;Førskolelokaler og uteareal;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-38 060 820;-38 060 820;-38 060 820;-38 060 820
90;Fellesposter - bykassen;Utgift;01A;Barnehage;22110;Førskolelokaler og uteareal;N06;Diverse;Oppdatering av sentrale budsjettposter;-6 125 280;-13 152 780;-21 873 780;-26 499 780
90;Fellesposter - bykassen;Utgift;01B;Skole;20210;PPT grunnskole;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 841 620;-1 841 620;-1 841 620;-1 841 620
90;Fellesposter - bykassen;Utgift;01B;Skole;20210;PPT grunnskole;N06;Diverse;Oppdatering av sentrale budsjettposter;-23 880;-23 880;-23 880;-23 880
90;Fellesposter - bykassen;Utgift;01B;Skole;20220;Vanlig grunnskoleundervisning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-7 220 000;-7 220 000;-7 220 000;-7 220 000
90;Fellesposter - bykassen;Utgift;01B;Skole;20220;Vanlig grunnskoleundervisning;N06;Diverse;Oppdatering av sentrale budsjettposter;-2 642 300;-5 197 400;-7 894 700;-10 232 700
90;Fellesposter - bykassen;Utgift;01B;Skole;20250;Syns-og audioped. tj. gr.skole;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-30 000;-30 000;-30 000;-30 000
90;Fellesposter - bykassen;Utgift;01B;Skole;21310;PPT  for voksne og ungdom;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-443 700;-443 700;-443 700;-443 700
90;Fellesposter - bykassen;Utgift;01B;Skole;21310;PPT  for voksne og ungdom;N06;Diverse;Oppdatering av sentrale budsjettposter;-5 800;-5 800;-5 800;-5 800
90;Fellesposter - bykassen;Utgift;01B;Skole;21330;Særskilt voksenopplæring;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-70 000;-70 000;-70 000;-70 000
90;Fellesposter - bykassen;Utgift;01B;Skole;21330;Særskilt voksenopplæring;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 000;-1 000;-1 000;-1 000
90;Fellesposter - bykassen;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-359 193 979;-359 193 979;-359 193 979;-359 193 979
90;Fellesposter - bykassen;Utgift;01B;Skole;22210;Skolelokaler og uteareal;N06;Diverse;Oppdatering av sentrale budsjettposter;-45 894 313;-75 133 151;-109 412 359;-126 041 709
90;Fellesposter - bykassen;Utgift;02;Barnevern;24410;Barneverntjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-4 551 200;-4 551 200;-4 551 200;-4 551 200
90;Fellesposter - bykassen;Utgift;02;Barnevern;24410;Barneverntjeneste;N06;Diverse;Oppdatering av sentrale budsjettposter;-58 995;-58 995;-58 995;-58 995
90;Fellesposter - bykassen;Utgift;02;Barnevern;24420;Barnevernvakt;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-17 000;-17 000;-17 000;-17 000
90;Fellesposter - bykassen;Utgift;02;Barnevern;25110;Tiltak i familien;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-753 300;-753 300;-753 300;-753 300
90;Fellesposter - bykassen;Utgift;02;Barnevern;25110;Tiltak i familien;N06;Diverse;Oppdatering av sentrale budsjettposter;-10 000;-10 000;-10 000;-10 000
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23410;Åpne aktivitetstilbud;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-2 998 800;-2 998 800;-2 998 800;-2 998 800
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23410;Åpne aktivitetstilbud;N06;Diverse;Oppdatering av sentrale budsjettposter;-38 985;-38 985;-38 985;-38 985
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23420;Dagsenter;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-554 800;-554 800;-554 800;-554 800
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23420;Dagsenter;N06;Diverse;Oppdatering av sentrale budsjettposter;-7 000;-7 000;-7 000;-7 000
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23430;Aktivitetssenter;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-3 125 800;-3 125 800;-3 125 800;-3 125 800
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23430;Aktivitetssenter;N06;Diverse;Oppdatering av sentrale budsjettposter;-41 000;-41 000;-41 000;-41 000
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23470;Andre velferdstiltak;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 832 000;-1 832 000;-1 832 000;-1 832 000
90;Fellesposter - bykassen;Utgift;03A;Aktivisering av eldre og funksjonshemmede;23470;Andre velferdstiltak;N06;Diverse;Oppdatering av sentrale budsjettposter;-24 000;-24 000;-24 000;-24 000
90;Fellesposter - bykassen;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25310;Sykehjem døgnopphold;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 080 600;-1 080 600;-1 080 600;-1 080 600
90;Fellesposter - bykassen;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25310;Sykehjem døgnopphold;N06;Diverse;Oppdatering av sentrale budsjettposter;3 400;3 400;3 400;3 400
90;Fellesposter - bykassen;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-320 400;-320 400;-320 400;-320 400
90;Fellesposter - bykassen;Utgift;03B;Institusjonsbaserte bo- og omsorgstjenester;25340;Tiltak i avlastningsbolig;N06;Diverse;Oppdatering av sentrale budsjettposter;-4 000;-4 000;-4 000;-4 000
90;Fellesposter - bykassen;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;402 300;402 300;402 300;402 300
90;Fellesposter - bykassen;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25410;Praktisk hjelp og bistand;N06;Diverse;Oppdatering av sentrale budsjettposter;-2 517 886;-2 675 071;-2 840 391;-3 053 991
90;Fellesposter - bykassen;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-7 839 900;-7 839 900;-7 839 900;-7 839 900
90;Fellesposter - bykassen;Utgift;03C;Hjemmebaserte bo og omsorgstjenester;25440;Hjemmesykepleie;N06;Diverse;Oppdatering av sentrale budsjettposter;-45 672;-45 672;-45 672;-45 672
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-97 594 182;-97 594 182;-97 594 182;-97 594 182
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26110;Byggdrift sykehjem;N06;Diverse;Oppdatering av sentrale budsjettposter;-8 616 995;-13 055 914;-6 229 314;-17 246 314
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26120;Byggdrift aldershjem;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;4 260 000;4 260 000;4 260 000;4 260 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26120;Byggdrift aldershjem;N06;Diverse;Oppdatering av sentrale budsjettposter;-6 509 000;-6 509 000;-6 509 000;-6 509 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26130;Byggdrift avlastningsboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-421 000;-421 000;-421 000;-421 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26130;Byggdrift avlastningsboliger;N06;Diverse;Oppdatering av sentrale budsjettposter;-964 000;-964 000;-964 000;-964 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-448 000;-448 000;-448 000;-448 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26530;Byggdrift bofellesskap for utviklingshemmede;N06;Diverse;Oppdatering av sentrale budsjettposter;-6 000;-6 000;-6 000;-6 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26540;Byggdrift bofellesskap for mennesker med psykiske;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;278 000;278 000;278 000;278 000
90;Fellesposter - bykassen;Utgift;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;26540;Byggdrift bofellesskap for mennesker med psykiske;N06;Diverse;Oppdatering av sentrale budsjettposter;-278 000;-278 000;-278 000;-278 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-270 900;-270 900;-270 900;-270 900
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24310;Rusbehandling, råd og veiledning;N06;Diverse;Oppdatering av sentrale budsjettposter;-4 000;-4 000;-4 000;-4 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24320;Lavtersketilbud for stoffmisbrukere;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-16 000;-16 000;-16 000;-16 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24320;Lavtersketilbud for stoffmisbrukere;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 000;-1 000;-1 000;-1 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-822 700;-822 700;-822 700;-822 700
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24330;Utekontakt;N06;Diverse;Oppdatering av sentrale budsjettposter;-11 000;-11 000;-11 000;-11 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24350;Midl opph. m/tils-ikke ind.rettet;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 437 000;-1 437 000;-1 437 000;-1 437 000
90;Fellesposter - bykassen;Utgift;04A;Tjenester til rusavhengige og bostedsløse;24350;Midl opph. m/tils-ikke ind.rettet;N06;Diverse;Oppdatering av sentrale budsjettposter;-19 000;-19 000;-19 000;-19 000
90;Fellesposter - bykassen;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 673 600;-1 673 600;-1 673 600;-1 673 600
90;Fellesposter - bykassen;Utgift;04B;Sosialhjelp og andre sosiale tjenester;24210;Sosial rådgivning og veiledning;N06;Diverse;Oppdatering av sentrale budsjettposter;48 300;48 300;48 300;48 300
90;Fellesposter - bykassen;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-97 700;-97 700;-97 700;-97 700
90;Fellesposter - bykassen;Utgift;04B;Sosialhjelp og andre sosiale tjenester;27510;Introduksjonsordningen flyttet fra 27360;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 000;-1 000;-1 000;-1 000
90;Fellesposter - bykassen;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-3 607 600;-3 607 600;-3 607 600;-3 607 600
90;Fellesposter - bykassen;Utgift;05A;Forebyggende helsearbeid;23210;Helsestasjon;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 111 000;-1 111 000;-1 111 000;-1 111 000
90;Fellesposter - bykassen;Utgift;05A;Forebyggende helsearbeid;23310;Smittevern;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-25 000;-25 000;-25 000;-25 000
90;Fellesposter - bykassen;Utgift;05A;Forebyggende helsearbeid;23330;Teknisk hygiene;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-25 000;-25 000;-25 000;-25 000
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 745 900;-1 745 900;-1 745 900;-1 745 900
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24110;Legetjeneste;N06;Diverse;Oppdatering av sentrale budsjettposter;-76 800;-576 800;-576 800;-576 800
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24150;Fysioterapitjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 936 900;-1 936 900;-1 936 900;-1 936 900
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24150;Fysioterapitjeneste;N06;Diverse;Oppdatering av sentrale budsjettposter;-12 300;-12 300;-12 300;-12 300
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24160;Ergoterapitjeneste;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-97 000;-97 000;-97 000;-97 000
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24160;Ergoterapitjeneste;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 000;-1 000;-1 000;-1 000
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24180;Formidling av tekniske hjelpemidler;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-454 800;-454 800;-454 800;-454 800
90;Fellesposter - bykassen;Utgift;05B;Behandling og rehabilitering;24180;Formidling av tekniske hjelpemidler;N06;Diverse;Oppdatering av sentrale budsjettposter;-6 000;-6 000;-6 000;-6 000
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33810;Forebygging branner og ulykker;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 343 355;-1 343 355;-1 343 355;-1 343 355
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33810;Forebygging branner og ulykker;N06;Diverse;Oppdatering av sentrale budsjettposter;-17 464;-17 464;-17 464;-17 464
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33820;Feiing og tilsyn;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-3 318 600;-3 318 600;-3 318 600;-3 318 600
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33910;Beredskap mot branner og ulykker;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-12 706 696;-12 706 696;-12 706 696;-12 706 696
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33910;Beredskap mot branner og ulykker;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 908 356;-2 200 456;-2 367 356;-2 476 556
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33920;Alarmtjenester;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-1 520 276;-1 520 276;-1 520 276;-1 520 276
90;Fellesposter - bykassen;Utgift;07;Brannvesen;33920;Alarmtjenester;N06;Diverse;Oppdatering av sentrale budsjettposter;8 896;8 796;111 396;236 996
90;Fellesposter - bykassen;Utgift;08;Samferdsel;33010;Kollektivtrafikk;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;5 500 000;5 500 000;5 500 000;5 500 000
90;Fellesposter - bykassen;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-14 303 374;-14 303 374;-14 303 374;-14 303 374
90;Fellesposter - bykassen;Utgift;08;Samferdsel;33320;Tiltak fremkommelighet kjørende;N06;Diverse;Oppdatering av sentrale budsjettposter;2 607 806;1 738 276;868 746;-331 254
90;Fellesposter - bykassen;Utgift;08;Samferdsel;33321;Parkering -myndighetsutøvelse;N06;Diverse;Oppdatering av sentrale budsjettposter;0;-202 000;-202 000;-202 000
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;26550;Kommunale utleieboliger;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;2 382 700;2 382 700;2 382 700;2 382 700
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;26550;Kommunale utleieboliger;N06;Diverse;Oppdatering av sentrale budsjettposter;-1 060 100;-1 060 100;-1 060 100;-1 060 100
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;28310;Bostøtte;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-14 700;-14 700;-14 700;-14 700
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;28310;Bostøtte;N06;Diverse;Oppdatering av sentrale budsjettposter;-200;-200;-200;-200
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;28320;Boligfinansiering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-21 900;-21 900;-21 900;-21 900
90;Fellesposter - bykassen;Utgift;09;Boligtiltak;28320;Boligfinansiering;N06;Diverse;Oppdatering av sentrale budsjettposter;-300;-300;-300;-300
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;30110;Offentlige planer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-3 794 700;-3 794 700;-3 794 700;-3 794 700
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;30110;Offentlige planer;N06;Diverse;Oppdatering av sentrale budsjettposter;-703 500;-1 790 400;-2 877 300;-4 377 500
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;30220;Seksjonering;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-148 300;-148 300;-148 300;-148 300
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;30220;Seksjonering;N06;Diverse;Oppdatering av sentrale budsjettposter;100;100;100;100
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;36500;Kulturminnevern - flyttet fra 30033;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-219 500;-219 500;-219 500;-219 500
90;Fellesposter - bykassen;Utgift;10A;Offentlige planer, byplanlegging og kulturminnevern;36500;Kulturminnevern - flyttet fra 30033;N06;Diverse;Oppdatering av sentrale budsjettposter;13 400;13 400;13 400;13 400
90;Fellesposter - bykassen;Utgift;10B;Private planer og byggesak;30120;Private planer;N00;Vedtatt budsjett inneværende år;Vedtatt budsjett 2011;-755 100;-755 100;-755 100;-755 100
90;Fellesposter - bykassen;Utgift;10B;Private planer og byggesak;30120;Private planer;N06;Diverse;Oppdatering av sentrale budsjettposter;-140 900;-140 900;-140 900;-140 900
