Versjon;Kost2a;Hovedgruppering art;Art;Art(T);Avdkode;Avdeling;Resenhet;Resenhet(T);Okplinv;Okplinv(T);Ansvar;Ansvar(T);Tjområde;Tjområde(T);Tjenes2;Tjenesteområde;Selvkost;Selvkost(T);Tjeneste;Tjeneste(T);Objekt;Objekt(T);Proplan;Proplan(T);Prosjektkode;Prosjekt;Budendr;Budendr(T);Byravd;2012 (fra vedt. øk.plan);2013;2014;2015;2016
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;03;Tiltak for eldre og særlig omsorgstrengende;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;N;Nei;26510;Byggdrift serviceboliger;9;Ikke fysisk objekt? Dummy-verdi;OMSORG;Omsorgsboliger;BUD198;Omsorgsbolig/-senter for eldre;31;Diverse endringer;BY;1 020 000,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;03;Tiltak for eldre og særlig omsorgstrengende;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;N;Nei;26540;Byggdrift bofellesskap for mennesker med psykiske;9;Ikke fysisk objekt? Dummy-verdi;PSYK;Psykiatriboliger;BUD327;Botilbud for psykisk syke;01;Vedtatt budsjett inneværende år;90;0,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;03;Tiltak for eldre og særlig omsorgstrengende;03D;Byggdrift: Tiltak for eldre og omsorgstrengende;N;Nei;26540;Byggdrift bofellesskap for mennesker med psykiske;9;Ikke fysisk objekt? Dummy-verdi;PSYK;Psykiatriboliger;BUD327;Botilbud for psykisk syke;31;Diverse endringer;BY;0,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;09;Boligtiltak;09;Boligtiltak;N;Nei;26550;Kommunale utleieboliger;9;Ikke fysisk objekt? Dummy-verdi;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;01;Vedtatt budsjett inneværende år;90;-149 600 000,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;09;Boligtiltak;09;Boligtiltak;N;Nei;26550;Kommunale utleieboliger;9;Ikke fysisk objekt? Dummy-verdi;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;31;Diverse endringer;90;0,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;09;Boligtiltak;09;Boligtiltak;N;Nei;26550;Kommunale utleieboliger;9;Ikke fysisk objekt? Dummy-verdi;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;31;Diverse endringer;BY;37 400 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;09;Boligtiltak;09;Boligtiltak;N;Nei;26550;Kommunale utleieboliger;9;Ikke fysisk objekt? Dummy-verdi;KOMUTLE;Kommunale utleieboliger;BUD108;Ordinære utleieboliger;31;Diverse endringer;BY;0,00;-137 040 000,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;06;Overføringer til trossamfunn;06;Overføringer til trossamfunn;N;Nei;39020;Presteboliger;9;Ikke fysisk objekt? Dummy-verdi;PRESTB;Presteboliger;BUD142;Rehabilitering og kjøp av presteboliger;01;Vedtatt budsjett inneværende år;90;-3 600 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;06;Overføringer til trossamfunn;06;Overføringer til trossamfunn;N;Nei;39020;Presteboliger;9;Ikke fysisk objekt? Dummy-verdi;PRESTB;Presteboliger;BUD142;Rehabilitering og kjøp av presteboliger;01;Vedtatt budsjett inneværende år;90;0,00;-3 600 000,00;-3 600 000,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;BBBFIN;BBB FIN investering økplan;909002;Finansiering BBB - øk.plan investering;06;Overføringer til trossamfunn;06;Overføringer til trossamfunn;N;Nei;39020;Presteboliger;9;Ikke fysisk objekt? Dummy-verdi;PRESTB;Presteboliger;BUD142;Rehabilitering og kjøp av presteboliger;31;Diverse endringer;90;0,00;0,00;0,00;-3 600 000,00;-3 600 000,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;10;Fysisk byplanlegging, byggesak, oppmåling, landbru;10B;Private planer og byggesak;J;Ja;30210;Bygge- og delesaksbeh. og seksjonering;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-2 719 000,00;0,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;10;Fysisk byplanlegging, byggesak, oppmåling, landbru;10B;Private planer og byggesak;J;Ja;30210;Bygge- og delesaksbeh. og seksjonering;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;2 719 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;10;Fysisk byplanlegging, byggesak, oppmåling, landbru;10B;Private planer og byggesak;J;Ja;30310;Kart- og delingsforretninger;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;-1 250 000,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;0,00;-350 000,00;-350 000,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;0,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;0,00;0,00;0,00;-350 000,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;BILPARK;Bilpark brann- og feiervesen;EFEBIL;Bilpark feier;01;Vedtatt budsjett inneværende år;90;-350 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;07;Brannvesen;07;Brannvesen;J;Ja;33820;Feiing og tilsyn;9;Ikke fysisk objekt? Dummy-verdi;BILPARK;Bilpark brann- og feiervesen;EFEBIL;Bilpark feier;01;Vedtatt budsjett inneværende år;90;0,00;-350 000,00;0,00;0,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34010;Produksjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-56 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34010;Produksjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;-55 000 000,00;-57 000 000,00;-50 000 000,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34010;Produksjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;26 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34010;Produksjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;24 000 000,00;13 000 000,00;8 000 000,00;-51 000 000,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34510;Distribusjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-47 300 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34510;Distribusjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;-65 000 000,00;-64 000 000,00;-60 000 000,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34510;Distribusjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;-14 700 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;34510;Distribusjon av vann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;2 000 000,00;-34 000 000,00;-38 000 000,00;-89 000 000,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35010;Avløpsrensing;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-440 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35010;Avløpsrensing;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;-280 000 000,00;-29 000 000,00;-10 000 000,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35010;Avløpsrensing;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;0,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35010;Avløpsrensing;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;-30 000 000,00;-141 000 000,00;-90 000 000,00;-100 000 000,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35310;Avløpsnett / innsamling av avløpsvann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-103 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35310;Avløpsnett / innsamling av avløpsvann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;-81 000 000,00;-80 000 000,00;-75 000 000,00;0,00
12-15VB;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35310;Avløpsnett / innsamling av avløpsvann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;5 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;150;Bruk av lånemidler;091000;INV Bruk av lån;90;Fellesposter - bykassen;9002;Budsjett-fellesposter;AVGFIN;AVG FIN investering økplan;909004;Finansiering avgiftsfin.inv.prosjekter;18;Vann og avløp;18A;Vann og avløp;J;Ja;35310;Avløpsnett / innsamling av avløpsvann;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;-18 000 000,00;-31 000 000,00;-51 000 000,00;-106 000 000,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092010;INV Mottatte avdrag formidl.lån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;01;Vedtatt budsjett inneværende år;BY;-84 900 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092010;INV Mottatte avdrag formidl.lån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;01;Vedtatt budsjett inneværende år;BY;0,00;-77 000 000,00;-89 000 000,00;-101 000 000,00;0,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092010;INV Mottatte avdrag formidl.lån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;31;Diverse endringer;BY;18 900 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092010;INV Mottatte avdrag formidl.lån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;31;Diverse endringer;90;0,00;-7 000 000,00;-10 000 000,00;-14 000 000,00;-131 000 000,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092020;INV Innfrielse e.ord. videre utlån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;01;Vedtatt budsjett inneværende år;BY;-279 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092020;INV Innfrielse e.ord. videre utlån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;01;Vedtatt budsjett inneværende år;BY;0,00;-161 000 000,00;-174 000 000,00;-186 000 000,00;0,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092020;INV Innfrielse e.ord. videre utlån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;31;Diverse endringer;BY;132 000 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092020;INV Innfrielse e.ord. videre utlån;6;Byrådsavd. for sosial, bolig og områdesatsing;0521;Boligfinansiering;FORMIDL;Bykassen - formidlingslån;052002;Utlån Boligetaten;09;Boligtiltak;09;Boligtiltak;N;Nei;31520;Mottatte renter/avdrag på utlån;9;Ikke fysisk objekt? Dummy-verdi;FORMIDL;Formidlingslån;BUD111;Formidlingslån;31;Diverse endringer;90;0,00;-3 000 000,00;-9 000 000,00;-14 000 000,00;-215 000 000,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092050;INV Mottatte avdrag utlån;90;Fellesposter - bykassen;9001;Finans-fellesposter;BYKFIN;Finansiering bykassens prosjekter ekskl. BKB;900001;Fellesposter - finans;23;"""Under streken""-sentrale budsjettposter";23;"""Under streken""-sentrale budsjettposter";N;Nei;87020;Avdrag, utlån m.v.;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;-4 512 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092050;INV Mottatte avdrag utlån;90;Fellesposter - bykassen;9001;Finans-fellesposter;BYKFIN;Finansiering bykassens prosjekter ekskl. BKB;900001;Fellesposter - finans;23;"""Under streken""-sentrale budsjettposter";23;"""Under streken""-sentrale budsjettposter";N;Nei;87020;Avdrag, utlån m.v.;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;01;Vedtatt budsjett inneværende år;90;0,00;-2 973 000,00;-2 973 000,00;-2 973 000,00;0,00
12-15VB;180;Mottatte avdrag på utlån og refusjoner;092050;INV Mottatte avdrag utlån;90;Fellesposter - bykassen;9001;Finans-fellesposter;BYKFIN;Finansiering bykassens prosjekter ekskl. BKB;900001;Fellesposter - finans;23;"""Under streken""-sentrale budsjettposter";23;"""Under streken""-sentrale budsjettposter";N;Nei;87020;Avdrag, utlån m.v.;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;BY;1 539 000,00;0,00;0,00;0,00;0,00
13-16IN1;180;Mottatte avdrag på utlån og refusjoner;092050;INV Mottatte avdrag utlån;90;Fellesposter - bykassen;9001;Finans-fellesposter;BYKFIN;Finansiering bykassens prosjekter ekskl. BKB;900001;Fellesposter - finans;23;"""Under streken""-sentrale budsjettposter";23;"""Under streken""-sentrale budsjettposter";N;Nei;87020;Avdrag, utlån m.v.;9;Ikke fysisk objekt? Dummy-verdi;UPROSJ;UTEN PROSJEKTNUMMER;9;Ikke prosjekt? Dummy-verdi;31;Diverse endringer;90;0,00;-2 739 000,00;-30 000,00;-30 000,00;-2 716 000,00
