"id";"tittel";"Mediatekst";"tjenesteeier_id";"emneord_id"
"27543";"Stønad ved gravferd og båretransport";"Dersom den avdøde var medlem av folketrygda, kan ein få gravferdsstønad. Gravferdsstønaden blir behovsprøvd. Ein kan også få dekka nødvendige utgifter til transport til næraste naturlege gravplass.";"202";"4437"
"27542";"Etterlattepensjon - SPK";"Når et medlem av Statens pensjonskasse dør, kan ektefelle, barn eller registrert partner ha rett til etterlattepensjon (også kalt gjenlevendepensjon).";"235";"22780, 4614"
"27540";"Ytelser til gjenlevende - NAV";"Gjenlevendepensjon (etterlattepensjon) og overgangsstønad til gjenlevende er ytelser som skal bidra til å sikre ektefelle/samboer inntekt til livsopphold etter dødsfall. Hvis du jobber, har barn, er reell arbeidssøker, går på skole eller studerer, kan du også ha rett til andre stønader. Her finner du også en oversikt over slike stønader.  ";"202";"22780"
"27484";"Stiftelsestilsynet";"Stiftelsestilsynet har ansvaret for tilsyn med og kontroll av alle stiftelsar i Noreg etter stiftelseslova. det er ca 7000 stiftelsar i Norge.";"5500";"22745"
"27454";"Entur-appen";"Med den nasjonale reiseplanleggeren Entur kan du finne hele Norges kollektivtilbud i én og samme app. Du kan enkelt legge inn hvor du vil reise fra og til, og få opp reiseforslag som er basert på alle kollektivtilbud som finnes. Appen har sanntidsinformasjon og foreslår alternativ transport dersom det oppstår forsinkelser/kanselleringer. Du kan også kjøpe billetter via appen, men foreløpig kun til tog og noen reiser i Oslo/Akerhus. Dette tilbudet skal gradvis bli utvidet.";"27452";"8174, 8253, 8475, 8535, 9700"
"27357";"Servicesenter for utenlandske arbeidstakere";"Servicesenter for utenlandske arbeidstakere (SUA) er et sted der Arbeidstilsynet, politiet, skatteetaten og Utlendingsdirektoratet (UDI) jobber sammen for at utlendinger som kommer til Norge for å jobbe, skal få god veiledning og kort saksbehandlingstid på søknadene sine. Informasjonen er tilgjengelig på norsk, engelsk, litauisk, polsk og russisk. ";"7";"3586, 8755, 5053, 5085, 5093, 3581, 3433"
"27316";"Bestille bostedsattest";"En bostedattest dokumenterer hvor du bor og hvor lenge du har bodd der. Du trenger en bostedsattest dersom du må dokumentere hvor du bor i forbindelse med søknader til stat, kommune og fylkeskommune. En bostedsattest kan også brukes som bekreftelse på samboerskap. Det finnes ingen formell registreringsordning for samboerforhold i Norge.";"7";"9161"
"26929";"Your Europe - Ditt Europa";"Your Europe er en EU-portal som skal hjelpe deg som vil flytte, bo, studere, arbeide, handle eller bare reise til andre europeiske land. Her finner du informasjon om grunnleggende rettigheter i samsvar med EU-retten og hvordan disse rettighetene er gjennomført i de enkelte landene. Du kan også ta gratis kontakt med EUs hjelpetjeneste og få personlig og detaljert hjelp og rådgiving. ";"26928";"3493"
"26750";"Fritidsfiske og turistfiske - skjema";"Her finn du skjema for hummarfiske, fiske etter kongekrabbe, makrellstørje m.fl. Du finn også skjema for registrering av turistfiskebedrift og rapportering av fangst for turistfiskebedrifter.";"4874";"4949, 4962, 3815"
"26537";"Dette har du rett på ved flystreik";"Her finner du oversikt over dine rettigheter som passasjer når flyet står som følge av streik.";"4431";"8253, 5108"
"26318";"Europeisk klageportal";"Klageportalen kan benyttes for klager på varer og tjenester kjøpt på nett fra EØS- og EU-land. Den er enkel å bruke, og du kan klage på alt du har kjøpt over nett – fra hotellopphold og konserter til klær, leker eller elektroniske produkter. Forbrukeren registrerer klagen, og nettjenesten finner det riktige klageorganet i det aktuelle landet. Deretter foregår all kommunikasjon og saksbehandling over nett – og det hele skjer på norsk, gjennom et oversettelsesprogram.";"4431";"5108"
"26253";"Sykepenger til selvstendig næringsdrivende og frilansere";"Dette skjemaet bruker du dersom du er selvstendig næringsdrivende eller frilanser, og vil søke om forsikring for tillegg til sykepenger. ";"202";"9350"
"26251";"Søknad om godkjenning av utdanning med rett til dagpenger";"Som hovedregel har du ikke rett til dagpenger hvis du er skoleelev eller student, men det er noen unntak. Dersom du ønsker å beholde dagpenger mens du er skoleelev, må du søke om dette. Les mer om dagpenger og utdanning på Nav.no. ";"202";"3538, 5824, 10111"
"25938";"Økonomisk sosialhjelp - veiviser og søknad";"Veiviseren viser deg hvordan du søker om økonomisk sosialhjelp og hva du kan søke om. I veiviseren finner du også informasjon om andre muligheter enn økonomisk sosialhjelp. Både ordninger og stønader i og utenfor NAV er med, for eksempel bostøtte gjennom Husbanken, som er aktuelt for mange.";"202";"9032"
"25934";"Nordisk termbase";"Her finner du informasjon om ord og termer som blir brukt innenfor viktige samfunnsområder i de nordiske landene. Det kan være til hjelp om du skal arbeide eller studere i et annet nordisk land.";"25933";"7280, 3493, 5824"
"25698";"Study in Norway";"Nettstedet gir utenlandske studenter informasjon om studium i Norge - om studiefinansiering, hva de kan studere og hvor i Norge de kan studere. ";"75160";"5824"
"25302";"Søk om personlig bilskilt";"Her kan søke om personlig bilskilt med din egen bokstav- og tallkombinasjon. Du kan sjekke om tegnkombinasjonen du ønsker er ledig og søke om å få rettigheten til det personlige bilskiltet ved å logge inn på Din side. Du kan kun søke om personlig bilskilt til person-, vare-, lastebil og buss. ";"4479";"8103"
"25089";"Vitnemålsportalen";"Ved hjelp av Vitnemålsportalen kan du selv hente ut dine resultater fra høyere utdanning og dele dem med studiesteder, potensielle arbeidsgivere og andre relevante parter. Tjenesten er gratis å benytte.";"5457";"6150, 5824"
"25076";"Ta førarkort";"Her finn du informasjon om vegen til førarkort - steg for steg. Krava til opplæring varierer med førarkortklassane. Her kan du velje klasse og sjå kva for trinn du må gjennom. Les også om teoriprøven, mørkekøyring, oppkøyring med meir.";"4479";"5406"
"23376";"Biologiske foreldre til adoptivbarn";"Her kan du ta kontakt med Statsforvaltaren (tidlegare kalla Fylkesmannen) dersom du er adoptert, er over 18 år og ønskjer informasjon om dei biologiske foreldra dine. Statsforvaltaren har informasjon om både norsk- og utanlandsadopterte. Statsforvaltaren kan gje opplysningar om adopsjonar gjort før 1. januar 1999. I saker av nyare dato er det Barne-, ungdoms- og familiedirektoratet (Bufdir) som gir desse opplysningane.";"55289";"3191"
"22915";"Tiltak for å komme i jobb";"Hvis du står i fare for å falle ut av arbeidslivet eller ønsker å komme i jobb, kan NAV vurdere flere tiltak og virkemidler. ";"202";"3426, 9231"
"21341";"Meld tap av førerkort på nett";"Har du mistet eller blitt frastjålet førerkortet, kan du melde det tapt ved å logge inn på Din side. Du kan så skrive ut en midlertidig kjøretillatelse.";"4479";"5406"
"18514";"Digital sykmelding";"En del sykmeldte arbeidstakere kan nå motta og sende sykmeldingen elektronisk til arbeidsgiveren sin. Den sykmeldte får et varsel på SMS eller e-post med oppfordring om å logge seg inn på nav.no. Her kan man se sykmeldingen og sende den til arbeidsgiveren. ";"202";"7395, 6836"
"17779";"Søk om å få dekket en pasientreise";"Hvis du reiser til eller fra offentlig godkjent behandling, kan du ha rett til å få dekket reiseutgiftene dine i etterkant. Som hovedregel får du dekket utgifter til din pasientreise med en standardsats per kilometer, uansett hvilket transportmiddel du bruker. Du må sende inn søknaden senest seks måneder etter behandlingen.​​";"17780";"9407, 5346, 4704, 6836"
"16846";"Er du arbeidssøker? Veileder til jobbsøking";"Denne veilederen fra Nav kan helpe deg i jobbjakten. Her får du hjelp og råd i den situasjonen du er i - enten du har mistet jobben eller sagt opp, er permittert, har stått utenfor arbeidslivet lenge, er ung og har lite jobberfaring eller har jobb og ønsker å bytte. Du får også råd om hvordan du kan få oversikt over økonomien din og informasjon om støtteordninger i forbindelse med reise og flytting. ";"202";"3493, 7770, 8293, 3538"
"16824";"Klage til Transportklagenemnda - Kollektivreiser";"For at nemnda skal kunne behandle klagen din, er det en forutsetning at du først har forsøkt å løse tvisten med motparten på egen hånd. Hvis motparten avviser din klage eller du ikke er fornøyd med det tilbudet du har fått, kan du sende saken inn til Transportklagenemnda. Transportklagenemnda behandler klager som gjelder jernbaneforetak på det nasjonale jernbanenettet, kommersielle bussruter, rutegående fartøy og kollektivreiser med trikk, buss, T-bane og bybane.";"4754";"5108, 7831, 8253"
"16816";"Prissammenlikning for mobilabonnement";"Det er mange mobilabonnement og bredbåndsabonnement å velge mellom. For å vurdere hvilke som passer best for deg anbefaler Nkom en av de godkjente prissammenlikningstjenestene.";"4749";"6057"
"16813";"Fiskeridirektoratets kjøparregister";"I kjøparregisteret kan du søke og få ut informasjon om føretak og salslag. Alle som skal kjøpe fangst i første hand, skal være registrert som kjøpar i Fiskeridirektoratets kjøparregister.";"4874";"4949"
"16784";"Reisetider";"På kartet på reisetider.no kan du sjå korleis trafikkavviklinga er på utvalde strekningar i Trondheim, Bergen, Stavanger, Oslo og i Austlandsområdet. Informasjonen blir oppdatert kvart 5. minutt. Merk at reisetid i kollektivfelt ikkje blir vist her. Vegvesenet har også ei kartløysing med informasjon om vegtrafikken i heile landet. ";"4479";"8253, 8535, 8475, 9700"
"16782";"Eiendomsskatteseddel, Oslo kommune";"Eiendomskatteseddelen inneholder informasjon om hvordan Oslo kommune har beregnet eiendomsskatten for din eiendom. Beløpet som står på eiendomsskatteseddelen, viser hvor mye eiendomsskatt som skal betales for hele eiendommen. Du kan lese mer om eiendomsskatt på nettsidene til Oslo kommune. ";"3239";"4579"
"16766";"Søk tilskudd fra Svalbards miljøvernfond";"Her kan private og offentlige virksomheter, privatpersoner og organisasjoner søke om tilskudd til miljøvernprosjekter på Svalbard. Midlene brukes til skjøtsel, istandsetting av kulturminner, informasjons- og opplæringstiltak og prosjekter med formål å undersøke eller gjenopprette miljøtilstanden på Svalbard. ";"16732";"6638, 6605"
"16765";"Søk tilskudd til kulturminner";"Her kan du søke om tilskudd til istandsetting av alle typer kulturminner. Norsk Kulturminnefond er et viktig virkemiddel for bevaring av privateide kulturminner, og det er opprettet for å gi tilskudd til verneverdige kulturminner og kulturmiljøer.";"16763";"6605"
"16762";"Meld inn en sak til konfliktrådet";"Her kan du sende inn henvendelse av sivil sak til konfliktrådet. Mekling i Konfliktrådet skiller seg fra konfliktløsning i domstolene hvor det ofte handler om å få rett og vinne over den andre parten. I mekling brukes dialogen - slik at partene i større grad får innsikt i hverandres handlinger, synspunkter og følelser.";"16760";"3614"
"16758";"Studiebarometeret (Studentundersøkelsen)";"Studiebarometeret viser studentenes oppfatninger om kvalitet i studieprogrammer ved norske høyskoler og universiteter. På Studiebarometeret.no kan du enkelt finne studentenes vurderinger av ulike studieprogrammer, sammenligne resultater mellom ulike studieprogrammer og se utvikling over tid for et studieprogram. Data i Studiebarometeret.no bygger på en nasjonal spørreundersøkelse, som sendes ut til ca. 60 000 studenter hver høst.";"4785";"5824"
"16756";"Søke om voldsoffererstatning";"Dersom du er blitt overfalt, slått ned, voldtatt eller på annen måte utsatt for en straffbar handling som krenker livet, helsen eller friheten, kan du ha rett til voldsoffererstatning fra staten. Dersom voldsofferet dør, kan de etterlatte ha rett til erstatning. For å få voldsoffererstatning fra staten må forholdet, i utgangspunktet, være anmeldt til politiet. ";"5503";"10169"
"16753";"Klage på markedsføring og/eller avtalevilkår";"Her kan du som forbruker klage på markedsføringen eller avtalevilkårene til en næringsdrivende. Dette kan blant annet gjelde klage på oppringning til tross for reservasjon, klage på uadressert reklame og gratis aviser og klage på e-post eller SMS du har mottatt. ";"16752";"5108"
"16740";"Fiskarmanntalet";"Fiskarmanntalet skal vere eit påliteleg register for offentlege etatar over personar som er busette i Noreg og som har fiske eller fangst i havet som einaste leveveg, eller saman med anna næring eller anna arbeid. Fiskarmanntalet vert brukt som grunnlag for tildeling av fleire rettar og støtteordningar.";"4874";"4949"
"16739";"Stiftelse av aksjeselskap";"Denne tjenesten kan du bruke for å stifte et aksjeselskap. Selskapet stiftes ved at stifterne oppretter et stiftelsesdokument som blant annet inneholder aksjetegning, vedtekter, styresammensetting og valg av revisor eller fullmakt til å velge bort revisjon. Les også om aksjeselskap rett på nett på sidene til Brønnøysundregistrene.";"4435";"3815, 22745"
"16735";"Vannstands- og tidevannsinformasjon";"Finn informasjon om observert og varslet vannstand, tidevann, landheving og framtidig havnivå ved å søke på ønsket sted.";"352";"6202, 4989"
"16734";"Jakt på svalbardrein";"På denne siden kan fastboende på Svalbard søke om jakt på svalbardrein. Muligheten gis kun til personer registrert i befolkningsregisteret på Svalbard. Sysselmannen bruker Inatur.no sin plattform for søknad og trekning av reinsjakt.";"16732";"6080"
"16733";"Rapport for jakt- og fangstresultat på Svalbard";"Det er krav om innlevering av jakt-, fangst- og fiskekort på Svalbard. Dersom du har løst et jakt-, fangst- eller fiskekort, skal du levere fangstrapport.  Rapporten kan du sende inn digitalt. ";"16732";"4962, 6080"
"16666";"Skal du arbeide i Norge?";"Som utenlandsk arbeidstaker i Norge må du ha skattekort, levere skattemelding og motta et skatteoppgjør. Her får du informasjon om blant annet hva du skal gjøre for å kunne starte i jobb og hva du må ha med deg når du kommer til skattekontoret.";"7";"3493"
"16179";"Visitnorway.no";"Visitnorway.no er Norges offisielle reiseportal.";"4770";"8253"
"16177";"Flyreiser - rettigheter og klage";"Her finner du råd og tips om bestilling av flyreisen, informasjon om dine rettigheter når noe går galt og hvordan du går fram for å klage. ";"4431";"5108, 8253, 8174, 7831"
"16158";"Slik klager du på det du har kjøpt";"Er det en feil eller mangel med det du har kjøpt? Her finner du informasjon om hvordan du går frem for å klage. Se om du har grunn til å klage. ";"4431";"5108"
"15983";"Helserettigheter for utlendinger i Norge";"Her finner du informasjon om hvilken rett du har til helsehjelp som arbeidstaker fra land innenfor eller utenfor EU/EØS eller Sveits, pensjonist eller turist i Norge. Du finner også hvilke helserettigheter du har som asylsøker eller flykting eller student eller au pair fra land utenfor EU/EØS eller Sveits.  ";"57674";"9407, 6836, 4794"
"15855";"Klage på eiendomsskatt - Oslo kommune";"Eiere av boliger, fritidsboliger, ubebygde tomter med mer, får nå tilsendt en eiendomsskatteseddel som viser beregning av eventuell eiendomsskatt. Du kan klage på utskrevet eiendomsskatt i Oslo ved å logge inn på den digitale klageveilederen. Den viser en oversikt over dine registrerte eiendommer. Du klager ved å klikke på lenken «Klage på eiendomsskatt» inne i løsningen og deretter følge instruksjonene. Gjelder klagen boligverdi, må du klage til skatteetaten og ikke kommunen. ";"3239";"4579"
"15355";"Send elektronisk melding til Statsforvaltaren";"Melding til Statsforvaltaren (tidlegare kalla Fylkesmannen) er eit elektronisk skjema som du kan bruke til å ettersende dokument eller annan informasjon som Statsforvaltaren treng til behandlinga av ei sak. Skjemaet kan også brukast til å sende ei melding til Statsforvaltaren, i staden for å sende brev.";"55289";"3757, 3799, 6025"
"15058";"Togkart - hvor er toget mitt?";"Med tjenesten Togkart kan du følge bevegelsene til alle tog i Norge. Ved hjelp av kartet kan du kan se hvor alle togene som er i trafikk på hele jernbanenettet, befinner seg.";"4710";"8475, 5549"
"14915";"Søk om skoleskyss";"Er du elev i videregående skole i Telemark, kan du søke skoleskyss digitalt. Du fyller ut kun tre felt, og du får svar i løpet av to minutter.";"4631";"8907"
"14909";"Send nabovarsel digitalt";"Før du sender inn en søknad om å bygge noe på en eiendom, må du varsle naboer. Oslo kommune har laget en egen tjeneste for å finne ut hvem du skal varsle og for å lage de dokumentene du trenger for å sende nabovarsel.";"3239";"4079"
"14904";"Sjå pasientjournalen din";"Pasientjournalen din inneheld dokument frå sjukehus som du har vore behandla ved. Du har rett til å sjå kva som står i pasientjournalen din, og du kan no sjå journaldokument fra sjukehusa i Helse nord, Helse vest og Helse sør-aust på nett. Det er berre journaldokument som er godkjende etter ein bestemt dato som er tilgjengelege på nett. Via digitale skjema kan du også be om utskrift av pasientjournalen og om endring eller sletting dersom du meiner journalen inneheld feilaktige eller mangelfulle opplysningar.";"10842";"9407"
"13954";"Alt om veitrafikken - i ett kart";"I dette digitale kartet har Vegvesenet samlet informasjon om vegtrafikken i ett kart. Du finner trafikkmeldinger, vær- og føremeldinger, oversikt over bomstasjoner og ladestasjoner og bilder fra web-kamera. I ruteplanleggeren får du opp alternative ruter for den strekningen du skal kjøre, i tillegg til reisetider (en del steder), bompenger, ferjestrekninger med avgangstider og meldinger om hendelser på vegen. Trafikkmeldinger og reisetider i byene ligger som standard i kartet.";"4479";"8535, 9700, 3991, 8475"
"12465";"Din side Bergen kommune";"Her kan du finne alle dokumenter i byggesaken du er i gang med, du kan få oversikt over fakturaer fra kommunen og få opplysninger om eiendommer tilknyttet deg. Flere elektroniske tjenester er også tilgjengelig. Blant annet kan du søke om plass i barnehage eller skolefritidsordningen.";"130";"4079, 3764, 8848"
"12463";"Min side Oslo kommune";"Min side for Oslo kommune gir oversikt over elektronisk innsendte søknader til kommunen samt digital post fra kommunen. Her får du også mulighet til å fortsette dine påbegynte innsendinger av skjema.";"3239";"3764, 3251, 4079"
