konto;konto_tekst;ansvar;ansvar_tekst;tjeneste;tjeneste_tekst;rekneskap_2011;budsjett_2012;budsjett_2013
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-2 700;0;0
17290;Inntektsføring momskomp drift;700;Administrasjon fag og utvikling;36000;Naturforvalting og friluftsliv;-170;0;0
17290;Inntektsføring momskomp drift;710;Felleskonto grunnskule;20200;Grunnskule;-76 446;0;0
17290;Inntektsføring momskomp drift;710;Felleskonto grunnskule;20210;Grunnskule - administrasjon;0;-27 980;-27 980
17290;Inntektsføring momskomp drift;710;Felleskonto grunnskule;20230;Grunnskule - felles;-19 190;-35 700;-35 700
17290;Inntektsføring momskomp drift;710;Felleskonto grunnskule;20250;Grunnskule - spesialpedagogiske tiltak;0;-1 036;-1 036
17290;Inntektsføring momskomp drift;710;Felleskonto grunnskule;22300;Skoleskyss;-144 302;-122 400;-122 400
17290;Inntektsføring momskomp drift;715;Norskopplæring;21300;Vaksenopplæring;-145 038;-18 288;-28 288
17290;Inntektsføring momskomp drift;730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-139 068;-7 112;-7 254
17290;Inntektsføring momskomp drift;730;Tiltak for flyktningar;27500;Introduksjonsordninga;-1 171;0;0
17290;Inntektsføring momskomp drift;731;Fjøra Intro;27500;Introduksjonsordninga;-9 289;0;0
17290;Inntektsføring momskomp drift;735;Frivillighetssentralen;23400;Aktivisering og servicetj. for eldre og funkshemma;-4 486;0;0
17290;Inntektsføring momskomp drift;740;Regionalt IKT-samarbeid;29000;Interkommunale samarbeid -§27;-88 408;0;0
17290;Inntektsføring momskomp drift;750;Politisk styring;10000;Politisk styring og kontrollorgan;-57 551;-46 736;-46 736
17290;Inntektsføring momskomp drift;760;Overformynderi;18000;Diverse fellesutgifter;15 562;0;0
17290;Inntektsføring momskomp drift;761;Forliksrådet;18000;Diverse fellesutgifter;0;-1 016;-1 016
17290;Inntektsføring momskomp drift;769;Andre nemder og utval;10000;Politisk styring og kontrollorgan;-464;-2 032;-2 032
17290;Inntektsføring momskomp drift;769;Andre nemder og utval;18000;Diverse fellesutgifter;-440;0;0
17290;Inntektsføring momskomp drift;769;Andre nemder og utval;80000;Skatt på inntekt og formue;0;-14 224;-14 224
17290;Inntektsføring momskomp drift;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;-145 572;0;0
17290;Inntektsføring momskomp drift;900;A-generelle inntekter og utgifter;80000;Skatt på inntekt og formue;0;0;0
17290;Inntektsføring momskomp drift;901;Eigedomskatt;80000;Skatt på inntekt og formue;0;0;0
17290;Inntektsføring momskomp drift;F110;Solhov;12100;Forvaltningsutgifter i eigedomsforvalninga;-19 760;0;0
17290;Inntektsføring momskomp drift;F110;Solhov;21300;Vaksenopplæring;0;-15 240;-15 240
17290;Inntektsføring momskomp drift;F110;Solhov;23100;Aktivitetstilbod barn og unge;0;-15 240;-15 240
17290;Inntektsføring momskomp drift;F120;Biblioteket;12100;Forvaltningsutgifter i eigedomsforvalninga;-5 454;0;0
17290;Inntektsføring momskomp drift;F120;Biblioteket;37000;Bibliotek;0;-5 080;-5 080
17290;Inntektsføring momskomp drift;F300;FDV-fellesutgifter;19000;Interne serviceenheter;0;-73 152;-73 152
17290;Inntektsføring momskomp drift;F310;Heradshuset;12100;Forvaltningsutgifter i eigedomsforvalninga;-7 566;0;0
17290;Inntektsføring momskomp drift;F310;Heradshuset;13000;Administrasjonslokale;-136 600;-50 800;-50 800
17290;Inntektsføring momskomp drift;F311;Driftsbygg grushola;12100;Forvaltningsutgifter i eigedomsforvalninga;-951;0;0
17290;Inntektsføring momskomp drift;F311;Driftsbygg grushola;13000;Administrasjonslokale;-47 129;-4 064;-4 064
17290;Inntektsføring momskomp drift;F312;Parkar, leikepl. Badeplassar;33500;Rekreasjon i tettstad;-86;0;0
17290;Inntektsføring momskomp drift;F313;Havneanlegg;33000;Samferdselbedrifter/transporttiltak;-2 094;-6 096;-6 096
17290;Inntektsføring momskomp drift;F345;Parkeringskjellaren;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-96;0;0
17290;Inntektsføring momskomp drift;F350;Kappelanbustad Kaupanger;26500;Kommunalt disponerte bustadar;0;-1 016;-1 016
17290;Inntektsføring momskomp drift;F351;Kongabergvegen 54 A-D;26500;Kommunalt disponerte bustadar;0;0;0
17290;Inntektsføring momskomp drift;F357;Skulevegen3 (Elvatunet)1;26500;Kommunalt disponerte bustadar;0;-3 048;-3 048
17290;Inntektsføring momskomp drift;F399;Felles utleigebygg;26500;Kommunalt disponerte bustadar;0;-50 800;-50 800
17290;Inntektsføring momskomp drift;F400;Helsesenter;13000;Administrasjonslokale;-144 547;-71 120;-71 120
17290;Inntektsføring momskomp drift;F460;Sogndal omsorgssenter;12100;Forvaltningsutgifter i eigedomsforvalninga;-18 703;0;0
17290;Inntektsføring momskomp drift;F460;Sogndal omsorgssenter;26100;Institusjonslokale;-298 091;-319 024;-319 024
17290;Inntektsføring momskomp drift;F460;Sogndal omsorgssenter;26500;Kommunalt disponerte bustadar;-215 990;-12 192;-12 192
17290;Inntektsføring momskomp drift;F480;Omsorgsbustader Fossetunet 1B;26500;Kommunalt disponerte bustadar;-51 873;-60 960;-60 960
17290;Inntektsføring momskomp drift;F481;Omsorgsbustader Leighgota 3;26500;Kommunalt disponerte bustadar;-51 198;-60 960;-60 960
17290;Inntektsføring momskomp drift;F482;Omsorgsbustader Stedjevegen;26500;Kommunalt disponerte bustadar;-85 565;-123 671;-123 671
17290;Inntektsføring momskomp drift;F483;Fjærland busenter;26500;Kommunalt disponerte bustadar;-44 989;-10 160;-10 160
17290;Inntektsføring momskomp drift;F501;Furuli barnehage;22100;Førskulelokale og skyss;-53 968;-18 796;-18 796
17290;Inntektsføring momskomp drift;F502;Kyrkjebakken barnehage;22100;Førskulelokale og skyss;-44 954;-34 036;-34 036
17290;Inntektsføring momskomp drift;F503;Notsete barnehage;22100;Førskulelokale og skyss;-50 157;-13 716;-13 716
17290;Inntektsføring momskomp drift;F504;Kjørnes barnehage;12100;Forvaltningsutgifter i eigedomsforvalninga;-76;0;0
17290;Inntektsføring momskomp drift;F504;Kjørnes barnehage;22100;Førskulelokale og skyss;-27 853;-25 908;-25 908
17290;Inntektsføring momskomp drift;F512;Rones barnehage;32500;Tilretteleggjing og bistand for næringslivet;-4 821;-2 032;-2 032
17290;Inntektsføring momskomp drift;F520;Fjærland skule og barnehage;22100;Førskulelokale og skyss;-29 808;-1 016;-1 016
17290;Inntektsføring momskomp drift;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;-64 623;-71 120;-71 120
17290;Inntektsføring momskomp drift;F530;Norane skule og barnehage;22100;Førskulelokale og skyss;-32 169;-2 032;-2 032
17290;Inntektsføring momskomp drift;F530;Norane skule og barnehage;22200;Skulelokale og skyss;-41 230;-40 640;-40 640
17290;Inntektsføring momskomp drift;F540;Kaupanger skule;12100;Forvaltningsutgifter i eigedomsforvalninga;-7 114;0;0
17290;Inntektsføring momskomp drift;F540;Kaupanger skule;22100;Førskulelokale og skyss;-9 297;0;0
17290;Inntektsføring momskomp drift;F540;Kaupanger skule;22200;Skulelokale og skyss;-223 997;-142 240;-142 240
17290;Inntektsføring momskomp drift;F550;Trudvang skule;22200;Skulelokale og skyss;-254 597;-158 496;-158 496
17290;Inntektsføring momskomp drift;F560;Kvåle ungdomsskule;12100;Forvaltningsutgifter i eigedomsforvalninga;-2 175;0;0
17290;Inntektsføring momskomp drift;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;-300 156;-57 912;-57 912
17300;Refusjon frå fylkeskommunar;120;Bibliotek;37000;Bibliotek;-30 934;-28 000;-28 560
17300;Refusjon frå fylkeskommunar;430;Administrasjon sosialkontoret;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-10 228;0;0
17300;Refusjon frå fylkeskommunar;457;Transport funksjonshemma;23400;Aktivisering og servicetj. for eldre og funkshemma;-401 032;-286 214;-291 938
17300;Refusjon frå fylkeskommunar;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-28 488;0;0
17300;Refusjon frå fylkeskommunar;471;Sogn barnevern;24400;Barnevernsteneste;-1 285;0;0
17300;Refusjon frå fylkeskommunar;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-1 900;0;0
17300;Refusjon frå fylkeskommunar;475;Administrasjon barn og unge;12000;Administrasjon;-10 228;0;0
17300;Refusjon frå fylkeskommunar;480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;-7 137;0;0
17300;Refusjon frå fylkeskommunar;491;Jordmor;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;0;-32 054;-33 054
17300;Refusjon frå fylkeskommunar;540;Kaupanger skule;20200;Grunnskule;-20 952;0;0
17300;Refusjon frå fylkeskommunar;550;Trudvang skule;20200;Grunnskule;-19 585;0;0
17300;Refusjon frå fylkeskommunar;560;Kvåle skule;20200;Grunnskule;-158 086;0;0
17300;Refusjon frå fylkeskommunar;700;Administrasjon fag og utvikling;12000;Administrasjon;-96 016;0;0
17300;Refusjon frå fylkeskommunar;F400;Helsesenter;13000;Administrasjonslokale;-8 900;0;0
17300;Refusjon frå fylkeskommunar;F460;Sogndal omsorgssenter;26100;Institusjonslokale;-16 300;0;0
17300;Refusjon frå fylkeskommunar;F480;Omsorgsbustader Fossetunet 1B;26500;Kommunalt disponerte bustadar;-7 400;0;0
17300;Refusjon frå fylkeskommunar;F481;Omsorgsbustader Leighgota 3;26500;Kommunalt disponerte bustadar;-7 400;0;0
17300;Refusjon frå fylkeskommunar;F482;Omsorgsbustader Stedjevegen;26500;Kommunalt disponerte bustadar;-7 400;0;0
17300;Refusjon frå fylkeskommunar;F501;Furuli barnehage;22100;Førskulelokale og skyss;-8 900;0;0
17300;Refusjon frå fylkeskommunar;F502;Kyrkjebakken barnehage;22100;Førskulelokale og skyss;-8 900;0;0
17300;Refusjon frå fylkeskommunar;F503;Notsete barnehage;22100;Førskulelokale og skyss;-8 900;0;0
17300;Refusjon frå fylkeskommunar;F504;Kjørnes barnehage;22100;Førskulelokale og skyss;-4 450;0;0
17300;Refusjon frå fylkeskommunar;F520;Fjærland skule og barnehage;22200;Skulelokale og skyss;-7 420;0;0
17300;Refusjon frå fylkeskommunar;F530;Norane skule og barnehage;22200;Skulelokale og skyss;-10 300;0;0
17300;Refusjon frå fylkeskommunar;F540;Kaupanger skule;22200;Skulelokale og skyss;-13 300;0;0
17300;Refusjon frå fylkeskommunar;F550;Trudvang skule;22200;Skulelokale og skyss;-16 400;0;0
17300;Refusjon frå fylkeskommunar;F560;Kvåle ungdomsskule;22200;Skulelokale og skyss;-22 430;0;0
17500;Refusjon frå andre kommunar;210;Landbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;-200 352;-200 000;-100 000
17500;Refusjon frå andre kommunar;220;Skogbruk;32900;Landbruksforvalting og landbruksbasert næringsutvi;-51 514;-71 701;0
17500;Refusjon frå andre kommunar;230;Fiske- og viltforvaltning;36000;Naturforvalting og friluftsliv;0;0;-100 000
17500;Refusjon frå andre kommunar;400;Kommunal legevakt;24100;Diagnose, behandling, rehabilitering;-313 566;-255 000;-260 100
17500;Refusjon frå andre kommunar;401;Legeteneste;24100;Diagnose, behandling, rehabilitering;0;0;-2 586
17500;Refusjon frå andre kommunar;411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;-4 600;0;0
17500;Refusjon frå andre kommunar;421;Interkommunalt Miljøretta helsevern;23300;Anna førebyggjande helsearbeid;-571 047;-538 865;-549 642
17500;Refusjon frå andre kommunar;451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;-2 032 000;-1 984 000;-2 023 680
17500;Refusjon frå andre kommunar;451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-61 429;-150 000;0
17500;Refusjon frå andre kommunar;452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;-766 000;-610 686;-622 900
17500;Refusjon frå andre kommunar;452;Teneste PHV;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-89 695;-150 000;-150 000
17500;Refusjon frå andre kommunar;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-9 000;0;0
17500;Refusjon frå andre kommunar;471;Sogn barnevern;24400;Barnevernsteneste;0;-3 997 964;-4 688 726
17500;Refusjon frå andre kommunar;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-3 244 375;0;0
17500;Refusjon frå andre kommunar;473;Sogn barnevern - Tiltak Luster;25100;Barnevernstiltak i familien;0;-1 773 000;-2 050 000
17500;Refusjon frå andre kommunar;473;Sogn barnevern - Tiltak Luster;25200;Barnevernstiltak utanfor familien;0;-3 125 000;-3 300 000
17500;Refusjon frå andre kommunar;473;Sogn barnevern - Tiltak Luster;29000;Interkommunale samarbeid -§27;-4 935 013;0;0
17500;Refusjon frå andre kommunar;474;Sogn barnevern - Tiltak Leikanger;25100;Barnevernstiltak i familien;0;-422 000;-555 000
17500;Refusjon frå andre kommunar;474;Sogn barnevern - Tiltak Leikanger;25200;Barnevernstiltak utanfor familien;0;-1 329 000;-722 000
17500;Refusjon frå andre kommunar;474;Sogn barnevern - Tiltak Leikanger;29000;Interkommunale samarbeid -§27;-1 540 000;0;0
17500;Refusjon frå andre kommunar;476;Sogn barnevern, tiltak Balestrand;25100;Barnevernstiltak i familien;0;-154 200;-809 000
17500;Refusjon frå andre kommunar;476;Sogn barnevern, tiltak Balestrand;25200;Barnevernstiltak utanfor familien;0;-1 276 700;-1 041 500
17500;Refusjon frå andre kommunar;476;Sogn barnevern, tiltak Balestrand;29000;Interkommunale samarbeid -§27;-366 580;0;0
17500;Refusjon frå andre kommunar;491;Jordmor;23200;Førebyggjing, helsestasjon- og skulehelsetjeneste;-166 732;-148 000;-151 000
17500;Refusjon frå andre kommunar;519;Spesialpedagogisk hjelp i barnehagar;21100;Styrka tilbod til førskulebarn;-112 420;0;0
17500;Refusjon frå andre kommunar;540;Kaupanger skule;20200;Grunnskule;-338 700;0;0
17500;Refusjon frå andre kommunar;550;Trudvang skule;20200;Grunnskule;-551 228;0;0
17500;Refusjon frå andre kommunar;560;Kvåle skule;20200;Grunnskule;-801 415;0;0
17500;Refusjon frå andre kommunar;640;Økonomiavdeling;12000;Administrasjon;-10 500;0;0
17500;Refusjon frå andre kommunar;715;Norskopplæring;21300;Vaksenopplæring;-1 215 129;0;-1 000 000
17500;Refusjon frå andre kommunar;740;Regionalt IKT-samarbeid;29000;Interkommunale samarbeid -§27;-756 348;-416 102;-411 108
17500;Refusjon frå andre kommunar;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;-4 626 011;-4 820 474;-5 190 000
17700;Refusjon frå andre (private);120;Bibliotek;37000;Bibliotek;-137 105;-129 500;-132 090
17700;Refusjon frå andre (private);200;Plan og bygning;30300;Kart og oppmåling;-166 595;-107 000;-107 000
17700;Refusjon frå andre (private);235;Miljøvern og sikringstiltak;36000;Naturforvalting og friluftsliv;0;-40 000;-40 000
17700;Refusjon frå andre (private);250;Ikkje kommunal næringsverksemd;32500;Tilretteleggjing og bistand for næringslivet;-350 678;-409 464;-409 464
17700;Refusjon frå andre (private);401;Legeteneste;24100;Diagnose, behandling, rehabilitering;-2 787 490;-2 364 218;-2 411 502
17700;Refusjon frå andre (private);411;Fysioterapi;24100;Diagnose, behandling, rehabilitering;-3 720;0;0
17700;Refusjon frå andre (private);427;NAV-Økonomisk sosialhjelp;28100;Økonomisk sosialhjelp;-2 080;0;0
17700;Refusjon frå andre (private);451;Teneste PUH;23400;Aktivisering og servicetj. for eldre og funkshemma;-14 384;0;0
17700;Refusjon frå andre (private);451;Teneste PUH;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-40 463;0;0
17700;Refusjon frå andre (private);452;Teneste PHV;23400;Aktivisering og servicetj. for eldre og funkshemma;-244 781;-202 000;-104 040
17700;Refusjon frå andre (private);452;Teneste PHV;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;0;0;-100 000
17700;Refusjon frå andre (private);471;Sogn barnevern;24400;Barnevernsteneste;-18 080;0;0
17700;Refusjon frå andre (private);471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-26 738;0;0
17700;Refusjon frå andre (private);480;Kultur, aktivitetstilbud barn og unge;23100;Aktivitetstilbod barn og unge;-3 500;0;0
17700;Refusjon frå andre (private);500;Felleskonto kommunale barnehagar;20100;Førskule;-11 000;0;0
17700;Refusjon frå andre (private);504;Kjørnes barnehage;20100;Førskule;-3 096;0;0
17700;Refusjon frå andre (private);550;Trudvang skule;20200;Grunnskule;-203 565;-44 000;-44 000
17700;Refusjon frå andre (private);560;Kvåle skule;20200;Grunnskule;-295 628;0;0
17700;Refusjon frå andre (private);645;Personalpolitiske tiltak;18000;Diverse fellesutgifter;0;-20 000;0
17700;Refusjon frå andre (private);650;Tenestetorg og IKT;12000;Administrasjon;-95;0;0
17700;Refusjon frå andre (private);660;Ymse fellesutgifter;12000;Administrasjon;-95 967;-103 400;-105 400
17700;Refusjon frå andre (private);700;Administrasjon fag og utvikling;33300;Kommunale vegarr, nyanlegg, drift og vedlikehald;-75 000;0;0
17700;Refusjon frå andre (private);710;Felleskonto grunnskule;20200;Grunnskule;-4 602;0;0
17700;Refusjon frå andre (private);715;Norskopplæring;21300;Vaksenopplæring;-46 260;-966 000;0
17700;Refusjon frå andre (private);730;Tiltak for flyktningar;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-60 398;0;0
17700;Refusjon frå andre (private);731;Fjøra Intro;27500;Introduksjonsordninga;-5 500;0;0
17700;Refusjon frå andre (private);735;Frivillighetssentralen;23400;Aktivisering og servicetj. for eldre og funkshemma;-500;0;0
17700;Refusjon frå andre (private);750;Politisk styring;10000;Politisk styring og kontrollorgan;-269;0;0
17700;Refusjon frå andre (private);790;Sogn regionråd;29000;Interkommunale samarbeid -§27;-25 000;0;0
17700;Refusjon frå andre (private);F120;Biblioteket;37000;Bibliotek;0;-20 000;-20 000
17700;Refusjon frå andre (private);F310;Heradshuset;13000;Administrasjonslokale;-3 000;0;0
17700;Refusjon frå andre (private);F400;Helsesenter;13000;Administrasjonslokale;-981;0;0
17701;Mottekne gåvemidlar;460;Pleie og omsorg;25300;Pleie, omsorg, hjelp og re-/habilitering i institu;-4 085;0;0
17701;Mottekne gåvemidlar;460;Pleie og omsorg;25400;Kjernetenester pleie, omsorg, hjelp til heimebuand;-5 005;0;0
17750;Refusjon frå IKS der kommunen sjølv er deltakar;290;Brann og ulykkesvern;33900;Beredskap mot brannar og andre ulykker;-79 999;0;0
17750;Refusjon frå IKS der kommunen sjølv er deltakar;660;Ymse fellesutgifter;12000;Administrasjon;-47 039;0;0
17750;Refusjon frå IKS der kommunen sjølv er deltakar;790;Sogn regionråd;29000;Interkommunale samarbeid -§27;0;0;-145 000
17900;Internsal;446;Sogndal ressurssenter;24200;Råd, rettleiing og sosialt førebyggjand arbeid;-60 000;0;0
17900;Internsal;446;Sogndal ressurssenter;24300;Tilbod til personar med rusproblem;-130 040;0;0
17900;Internsal;446;Sogndal ressurssenter;27300;Kommunale sysselsettjingstiltak;-60 000;0;0
17900;Internsal;446;Sogndal ressurssenter;27500;Introduksjonsordninga;-60 000;0;0
17900;Internsal;446;Sogndal ressurssenter;27600;Kvalifiseringsordningen;-60 000;0;0
17900;Internsal;471;Sogn barnevern;24400;Barnevernsteneste;-6 902;0;0
17900;Internsal;471;Sogn barnevern;29000;Interkommunale samarbeid -§27;-10 208;0;0
17900;Internsal;501;Furuli barnehage;20100;Førskule;-95 386;0;0
17900;Internsal;502;Kyrkjebakken barnehage;20100;Førskule;-18 798;0;0
17900;Internsal;535;Ylvisåker barnehage;20100;Førskule;-3 012;0;0
17900;Internsal;550;Trudvang skule;20200;Grunnskule;-33 657;0;0
17900;Internsal;560;Kvåle skule;20200;Grunnskule;-525 000;-365 000;0
17900;Internsal;640;Økonomiavdeling;12000;Administrasjon;-504 349;-422 340;-428 360
17900;Internsal;650;Tenestetorg og IKT;12000;Administrasjon;-393 409;-367 400;-371 880
17900;Internsal;660;Ymse fellesutgifter;12000;Administrasjon;-62 327;-37 905;-38 395
17900;Internsal;700;Administrasjon fag og utvikling;12000;Administrasjon;-389 500;-390 240;-392 192
17900;Internsal;735;Frivillighetssentralen;23400;Aktivisering og servicetj. for eldre og funkshemma;-75 708;0;0
