art;art_tekst;inntekt_utgift;tjeneste_nr;tjeneste_tekst;beloep;virksomhetsomraade
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38600;KOMMUNALE KULTURBYGG;-157000;Ungdom og fritid
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;-15000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;-36000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-23000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;-78000;Dagsenter og avlastningsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;24300;TILBUD TIL PERSONER MED RUSPROBLEMER;-27000;Rehabiliteringsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;1180000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;921000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;956000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;391000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;750000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;418000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;642000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;1635000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;609000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;523000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;549000;Alders- og sykehjem
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;206000;Dagsenter og avlastningsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;205000;Dagsenter og avlastningsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;144000;Rehabiliteringsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;191000;Stavanger legevakt
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;108000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;111000;Dagsenter og avlastningsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-127000;Helse og sosialkontor
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-201000;Stavanger eiendom
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-101000;Stavanger eiendom
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;33541;BOTANISK HAGE;17000;Park og vei
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;-338000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;349000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;22000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38152;KOMBINERTE HALLER;335000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;252000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;314000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;58000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;39000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;47000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38151;SVØMMEANLEGG;348000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38151;SVØMMEANLEGG;57000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;278000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;43000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;5000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;156000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;207000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;18000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38152;KOMBINERTE HALLER;487000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;570000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38153;UTEIDRETTSANLEGG;43000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;38150;NYBYGG IDRETTSANLEGG;148000;Idrett
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-45000;Sum felles inntekter og utgifter, ansv 800000
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;-7000;Sum felles inntekter og utgifter, ansv 800014
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;258000;Sum felles inntekter og utgifter, ansv 800000
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;13000;ADMINISTRASJONSLOKALER;43000;Sum felles inntekter og utgifter, ansv 800014
14901;LØNNSRESERVE (BUDSJETT);Utgift;18000;DIVERSE FELLESUTGIFTER;-301000;Sum felles inntekter og utgifter, ansv 800099
12001;EDB-MASKINER, PC, KJØP/LEIE;Utgift;18000;DIVERSE FELLESUTGIFTER;2000000;Sum felles inntekter og utgifter, ansv 800018
11200;ANDRE DRIFTSUTGIFTER;Utgift;18000;DIVERSE FELLESUTGIFTER;4500000;Sum felles inntekter og utgifter, ansv 800018
11200;ANDRE DRIFTSUTGIFTER;Utgift;27341;ARBEIDSTRENING UNGDOM;-2000;Arbeidstreningsseksjonen
13719;KOMMUNALT TILSKUDD PRIVATE BARNEHAGER;Utgift;20100;BARNEHAGE;-540000;Barnehage
11000;KONTORMATERIELL;Utgift;24400;BARNEVERNTJENESTE;-13000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-30000;Dagsenter og avlastningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-2000;Flyktningseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;24150;FYSIOTERAPITJENESTER;-8000;Fysio- og ergoterapitjenesten
11051;LÆREBØKER;Utgift;20200;GRUNNSKOLE;-710000;Grunnskole
11200;ANDRE DRIFTSUTGIFTER;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-1255000;Hjemmebaserte tjenester 
11000;KONTORMATERIELL;Utgift;23200;HELSESTASJON;-11000;Helsestasjon og skolehelsetjenesten
11200;ANDRE DRIFTSUTGIFTER;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-154000;Hjemmebaserte tjenester 
11200;ANDRE DRIFTSUTGIFTER;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-169000;Helse og sosialkontor
11000;KONTORMATERIELL;Utgift;21300;VOKSENOPPLÆRING;-26000;Johannes læringssenter
11000;KONTORMATERIELL;Utgift;12000;ADMINISTRASJON;-228000;Stab Kultur og byutvikling
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-2000;Krisesenteret i Stavanger
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-19000;NAV
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-12000;NAV
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-20000;NAV
11200;ANDRE DRIFTSUTGIFTER;Utgift;24200;RÅD, VEILEDNING OGSOSIALT FOREBYGGENDE ARBEID;-16000;NAV
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-16000;Politisk sekretariat
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Politisk sekretariat
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-3000;Politisk sekretariat
11000;KONTORMATERIELL;Utgift;20290;PP-TJENESTER GRUNNSKOLE;-38000;Pedagogisk-psykologisk tjeneste
11200;ANDRE DRIFTSUTGIFTER;Utgift;24343;HELSESTASJON RUS;-9000;Rehabiliteringsseksjonen
13719;KOMMUNALT TILSKUDD PRIVATE BARNEHAGER;Utgift;21100;STYRKET BARNEHAGETILBUD;-11000;Barnehage
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-35000;Rådmann
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-3000;Rådmann
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-5000;Rådmann
11200;ANDRE DRIFTSUTGIFTER;Utgift;24100;DIAGNOSE, BEHANDLING, RE-/HABILITERING;-1000;Sentrale midler legetjeneste
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;12000;ADMINISTRASJON;-12000;Stab Oppvekst og levekår
11000;KONTORMATERIELL;Utgift;12000;ADMINISTRASJON;-45000;Økonomi
11000;KONTORMATERIELL;Utgift;12000;ADMINISTRASJON;-15000;Stab Oppvekst og levekår
11000;KONTORMATERIELL;Utgift;38300;MUSIKK- OG KULTURSKOLER;-9000;Stavanger kulturskole
12700;KONSULENTTJENESTER IKKE OPPLYSNINGSPLIKTIGE;Utgift;24130;LEGEVAKT/LEGETJENESTE;-233000;Stavanger legevakt
14900;ORDINÆR RESERVEKONTO (KUN BUDSJETT);Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-1600000;Alders- og sykehjem
11000;KONTORMATERIELL;Utgift;24100;DIAGNOSE, BEHANDLING, RE-/HABILITERING;-1000;Tekniske hjemmetjenester
11000;KONTORMATERIELL;Utgift;12000;ADMINISTRASJON;-11000;Ungdom og fritid
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-62000;Økonomi
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-6000;Økonomi
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-10000;Økonomi
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-75000;Økonomi
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-7000;Økonomi
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-11000;Økonomi
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-56000;Økonomi
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-5000;Økonomi
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-9000;Økonomi
11301;TELEFON-/TELEUTGIFTER;Utgift;12000;ADMINISTRASJON;-130000;Økonomi
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-42000;Økonomi
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-4000;Økonomi
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-7000;Økonomi
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-16000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-3000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-16000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-3000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-20000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-3000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-16000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-8000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-10000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-11000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-2000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-66000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-6000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-10000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-8000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-3000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-29000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-3000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-4000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-6000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-1000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-44000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-4000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-7000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;-18000;Personal og organisasjon
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;-2000;Personal og organisasjon
10990;ARBEIDSGIVERAVGIFT;Utgift;38500;ANDRE KULTURAKTIV. OG TILSK. TIL ANDRES KULTURBYGG;-3000;Personal og organisasjon
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-30000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25400;HELSE- OG OMSORGSTJENESTER TIL HJEMMEBOENDE;-30000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-28000;Dagsenter og avlastningsseksjonen
11200;ANDRE DRIFTSUTGIFTER;Utgift;38000;IDRETT OG TILSKUDD TIL ANDRES IDRETTSANLEGG;-27000;Idrett
11202;MILJØTILTAK;Utgift;36000;NATURFORVALTNING & FRILUFTSLIV;-3000;Miljø
11000;KONTORMATERIELL;Utgift;12000;ADMINISTRASJON;-2000;Stab Bymiljø og utbygging
12002;ANNET INVENTAR OG UTSTYR;Utgift;32500;TILR.LEGGING & BISTAND FOR NÆRINGSLIVET;-2000;Utbygging
11301;TELEFON-/TELEUTGIFTER;Utgift;33200;KOMMUNALE VEIER;-49000;Park og vei
11200;ANDRE DRIFTSUTGIFTER;Utgift;33200;KOMMUNALE VEIER;-36000;Park og vei
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;32000;KOMMUNAL NÆRINGSVIRKSOMHET;-262000;Stavanger eiendom
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;-337000;Rådmann
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;-33000;Rådmann
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;-52000;Rådmann
10100;LØNN FAST ANSATTE;Utgift;12000;ADMINISTRASJON;337000;Næring
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;12000;ADMINISTRASJON;33000;Næring
10990;ARBEIDSGIVERAVGIFT;Utgift;12000;ADMINISTRASJON;52000;Næring
12901;ABI BESTILLER (MOTPOST 17901);Utgift;25441;PLEIE I HJEMMET;-4539000;Helse og sosialkontor
17901;ABI UTFØRER (MOTPOST 12901);Inntekt;25441;PLEIE I HJEMMET;4539000;Hjemmebaserte tjenester 
10100;LØNN FAST ANSATTE;Utgift;25441;PLEIE I HJEMMET;-3623000;Hjemmebaserte tjenester 
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25441;PLEIE I HJEMMET;-355000;Hjemmebaserte tjenester 
10990;ARBEIDSGIVERAVGIFT;Utgift;25441;PLEIE I HJEMMET;-561000;Hjemmebaserte tjenester 
10100;LØNN FAST ANSATTE;Utgift;25460;HVERDAGSREHABILITERING;3304000;Hjemmebaserte tjenester 
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25460;HVERDAGSREHABILITERING;323000;Hjemmebaserte tjenester 
10990;ARBEIDSGIVERAVGIFT;Utgift;25460;HVERDAGSREHABILITERING;512000;Hjemmebaserte tjenester 
11200;ANDRE DRIFTSUTGIFTER;Utgift;25460;HVERDAGSREHABILITERING;400000;Hjemmebaserte tjenester 
10100;LØNN FAST ANSATTE;Utgift;23400;AKTIVISERING OG SERVICETJENESTER ELDRE OG PERS. MED FUNKSJONSNEDSETTELSER;2300000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;-2000000;Dagsenter og avlastningsseksjonen
17901;ABI UTFØRER (MOTPOST 12901);Inntekt;25451;PERSONLIG ASSISTENT;-2000000;Dagsenter og avlastningsseksjonen
10100;LØNN FAST ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;2000000;Dagsenter og avlastningsseksjonen
13715;DAGAKTIVITET FUNKSJONSHEMMEDE;Utgift;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-2300000;Helse og sosialkontor
12901;ABI BESTILLER (MOTPOST 17901);Utgift;25451;PERSONLIG ASSISTENT;2000000;Helse og sosialkontor
14706;OVERFØRING ANDRE PRIVATE;Utgift;24130;LEGEVAKT/LEGETJENESTE;-4105000;Stavanger legevakt
16026;PASIENTBETALING LEGEKONSULTASJON.;Inntekt;24130;LEGEVAKT/LEGETJENESTE;4105000;Stavanger legevakt
17500;REFUSJON FRA (ANDRE) KOMMUNER;Inntekt;24130;LEGEVAKT/LEGETJENESTE;-1300000;Stavanger legevakt
10100;LØNN FAST ANSATTE;Utgift;24130;LEGEVAKT/LEGETJENESTE;1045000;Stavanger legevakt
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24130;LEGEVAKT/LEGETJENESTE;94000;Stavanger legevakt
10990;ARBEIDSGIVERAVGIFT;Utgift;24130;LEGEVAKT/LEGETJENESTE;161000;Stavanger legevakt
11200;ANDRE DRIFTSUTGIFTER;Utgift;24150;FYSIOTERAPITJENESTER;183000;Fysio- og ergoterapitjenesten
17300;REFUSJON FRA FYLKESKOMMUNER;Inntekt;24150;FYSIOTERAPITJENESTER;-183000;Fysio- og ergoterapitjenesten
17090;ANDRE STATSTILSKUDD/REFUSJONER;Inntekt;24400;BARNEVERNTJENESTE;-3000000;Barneverntjenesten
10100;LØNN FAST ANSATTE;Utgift;24400;BARNEVERNTJENESTE;2411000;Barneverntjenesten
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;24400;BARNEVERNTJENESTE;218000;Barneverntjenesten
10990;ARBEIDSGIVERAVGIFT;Utgift;24400;BARNEVERNTJENESTE;371000;Barneverntjenesten
17090;ANDRE STATSTILSKUDD/REFUSJONER;Inntekt;25220;FOSTERHJEM;2000000;Barneverntjenesten
13000;KJØP FRA STATEN;Utgift;25220;FOSTERHJEM;-2000000;Barneverntjenesten
12901;ABI BESTILLER (MOTPOST 17901);Utgift;25451;PERSONLIG ASSISTENT;-1500000;Helse og sosialkontor
17901;ABI UTFØRER (MOTPOST 12901);Inntekt;25451;PERSONLIG ASSISTENT;1500000;Hjemmebaserte tjenester 
10100;LØNN FAST ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;-964000;Hjemmebaserte tjenester 
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;-88000;Hjemmebaserte tjenester 
10990;ARBEIDSGIVERAVGIFT;Utgift;25451;PERSONLIG ASSISTENT;-148000;Hjemmebaserte tjenester 
11200;ANDRE DRIFTSUTGIFTER;Utgift;25451;PERSONLIG ASSISTENT;-300000;Hjemmebaserte tjenester 
10100;LØNN FAST ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;964000;Helsehuset i Stavanger
10900;PENSJONSDEL  KOMMUNALT ANSATTE;Utgift;25451;PERSONLIG ASSISTENT;88000;Helsehuset i Stavanger
10990;ARBEIDSGIVERAVGIFT;Utgift;25451;PERSONLIG ASSISTENT;148000;Helsehuset i Stavanger
11200;ANDRE DRIFTSUTGIFTER;Utgift;25451;PERSONLIG ASSISTENT;300000;Helsehuset i Stavanger
14724;TILSKUDD DIVERSE;Utgift;39000;DEN NORSKE KIRKE - STAVANGER FELLESRÅD;-120000;Sum felles inntekter og utgifter 800032
14900;ORDINÆR RESERVEKONTO (KUN BUDSJETT);Utgift;18000;DIVERSE FELLESUTGIFTER;120000;Sum felles inntekter og utgifter 800018
14901;LØNNSRESERVE (BUDSJETT);Utgift;18000;DIVERSE FELLESUTGIFTER;2900000;Sum felles inntekter og utgifter 800099
16509;AVGIFTSPLIKTIG AVGIFT & GEBYR (IKKE VAR);Inntekt;33800;FOREBYGGING AV BRANN/ULYKKER;-2900000;Sum felles inntekter og utgifter 605200
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;-3250000;Stavanger eiendom
13800;KJØP FRA FORETAK I EGEN KOMMUNE;Utgift;26500;KOMMUNALT DISPONERTE BOLIGER;-3250000;Stavanger eiendom
12300;VEDLIKEHOLD AV BYGNINGER;Utgift;38600;KOMMUNALE KULTURBYGG;-250000;Stavanger eiendom
14003;AVSETN/ANORDN. MOT STATEN;Utgift;18000;DIVERSE FELLESUTGIFTER;6750000;Sum felles inntekter og utgifter 800018
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;-191000;Stavanger legevakt
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;24130;LEGEVAKT/LEGETJENESTE;191000;Stavanger legevakt
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;-108000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;25440;BOFELLESSKAP;108000;Hjemmebaserte tjenester 
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;26100;INSTITUSJONSLOKALER;-144000;Rehabiliteringsseksjonen
11901;INTERN LEIE AV LOKALER OG GRUNN;Utgift;24342;BOTILTAK PERSONER M/RUSPROBLEMER;144000;Rehabiliteringsseksjonen
13000;KJØP FRA STATEN;Utgift;25390;UTSKRIVNINGSKLARE PASIENTER;-3760000;Sentrale midler levekår
13000;KJØP FRA STATEN;Utgift;25390;UTSKRIVNINGSKLARE PASIENTER;3760000;Helse og sosialkontor
16021;BETALING LANGTIDSOPPHOLD;Inntekt;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;-2000000;Alders- og sykehjem
16023;BETALING DAGSENTEROPPHOLD;Inntekt;25300;HELSE- OG OMSORGSTJENESTER I INSTITUSJON;2000000;Sentrale midler levekår
11200;ANDRE DRIFTSUTGIFTER;Utgift;23100;AKTIVITETSTILBUD BARN OG UNGE;300000;Ungdom og fritid
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;18000;DIVERSE FELLESUTGIFTER;-300000;Sentrale midler levekår
11500;KURS/OPPLÆRINANNONSER/INFOTILTAK;Utgift;18000;DIVERSE FELLESUTGIFTER;-163000;Sentrale midler levekår
11401;ANNONSER/INFOTILTAK;Utgift;23448;FRIVILLIGHETSSENTRAL;163000;Stab Oppvekst og levekår
