"nummer";"departement";"organisasjon";"innleggsdato";"tittel";"problemtype-kategori_regelverk";"problemtype-kategori_prosedyre";"problemtype-kategori_rapporteringskrav";"problemtype-kategori_aktivitetskrav";"problemtype-kategori_it-løsning";"problemtype-kategori_annet";"problemtype_beskrivelse";"opplevelse-internt-kategori_effektivitet";"opplevelse-internt-kategori_unødvendig";"opplevelse-internt-kategori_dobbeltarbeid";"opplevelse-internt-kategori_tid";"opplevelse-internt_beskrivelse";"opplevelse-brukere-kategori_kvalitet";"opplevelse-brukere-kategori_tid";"opplevelse-brukere-kategori_manuell";"opplevelse-brukere-kategori_missforståelser";"opplevelse-brukere_beskrivelse";"omfang";"omfang_beskrivelse";"tiltak-kategori_regelverk";"tiltak-kategori_prosedyre-arbeidsprosess";"tiltak-kategori_rapporteringskrav";"tiltak-kategori_aktivitetskrav";"tiltak-kategori_ansvarsfordeling";"tiltak-kategori_ikt-løsninger";"tiltak-kategori_annet";"tiltak_beskrivelse"
"1900";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Implementering av EU regelverk i norsk regelverk ";"false";"true";"false";"false";"false";"false";"Utredningsinstruksen er ikke tilpasset implementering og gjennomføring av EØS-regelverk. I dag er\r\ndette et tidkrevende arbeid med utarbeidelse av forskriftsforslag, konsekvensutredning, høringsbrev\r\nfor å legge EU-regelverket på offentlig høring, 3 måneders høringsperiode, vurdering av innkomne\r\nhøringsuttalelser og avspeiling av disse i høringssammenfatning osv. Regelverket er allerede vedtatt\r\ni EU og kan ikke endres og ifølge EØS-avtalen er Norge på de områder som er inne i avtalen\r\nforpliktet til å vedta regelverket slik det er utformet av EU. Det er langt viktigere å legge til rette\r\nfor å få innspill i en tidlig fase før regelverkene er vedtatt i EU. Da har vi reell påvirkningsmulighet.\r\nVi er kjent med at det er til vurdering å se på mulighetene for å endre utredningsinstruksen i\r\nforhold til dette og støtter fullt og helt behovet for det.\r\n";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Det er viktig å legge til rette for å få innspill i en tidlig fase før regelverkene er vedtatt i EU. Da har vi reell påvirkningsmulighet.\r\nVi er kjent med at det er til vurdering å se på mulighetene for å endre utredningsinstruksen i forhold til dette og støtter fullt og helt behovet for det.\r\nEffektiv oversettelse av EU regelverkene fra UD sin side er viktig og er i dag en utfordring som\r\nbidrar til at ting tar lenger tid enn det som trengs. En god dialog om hva som skal prioriteres og\r\nbruk av riktige termer er viktig for å hindre unødige forsinkelser og dobbeltarbeid."
"1901";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Målkonflikter i staten ";"false";"true";"false";"false";"false";"false";"Målkonflikter i staten kan noen ganger krever betydelige ressurser utover i offentlig forvaltning,\r\nherunder også kommuner, fylkesmenn og fylkeskommuner. Når målkonflikter ikke avklares sentralt\r\nkan det noen ganger føre til usikkerhet og merarbeid hos svært mange aktører ute. Diskusjonen\r\nknyttet til vannforskriften og påvirkning fra fiskeoppdrett er et eksempel på dette. De siste årene er\r\ndet brukt mye tid på å diskutere denne problemstillingen på vannområdenivå/kommuner,\r\nvannregionnivå/regionale sektormyndigheter og på direktoratsnivå. Her er det viktig å arbeide for\r\nen større bevissthet på hvordan manglede avklaring av målkonflikter påvirker de ulike\r\nforvaltningsnivåene.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Det er viktig å arbeide for\r\nen større bevissthet på hvordan manglede avklaring av målkonflikter påvirker de ulike\r\nforvaltningsnivåene."
"1902";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Innkreving av tvangsmulkt";"false";"true";"false";"false";"false";"false";"Vi opplever at innkreving av tvangsmulkt er en tidkrevende prosess. Tilbakemeldingen fra Statens\r\ninnkrevingssentral på at de faktisk har krevd inn tvangsmulkt kommer etter forholdsvis lang tid og\r\ninformasjonen som følger med er av en slik karakter at vi bruker mye tid på å forstå hvilken sak det\r\ngjelder. Vår interne oppfølging blir dermed ressurskrevende.";"true";"false";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"true";"Raskere tilbakemelding fra Statens innkrevingssentral på oppklarte saker. \r\nFelles referansenummer eller navn  på saker?"
"1903";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Fakturering knyttet til tinglysning ";"false";"true";"false";"false";"false";"false";"Miljødirektoratet mottar regelmessig fakturaer fra Statens Kartverk for tinglysing. Fakturaene\r\ninneholder kun informasjon om kommunenummer og gårds- og bruksnummer, men ingen konkret\r\nangivelse av hvilket geografiske område/stedsnavn (f.eks. navn på verneområde) den knytter seg\r\ntil. Direktoratet må bruke tid på å finne ut hvilket område den enkelte faktura angår, da dette er\r\nnødvendige opplysninger for å kunne føre fakturaen på riktig avtale og budsjettpost i vårt\r\nregnskapssystem. Ved å oppgi område/stedsnavn på fakturaen ville dette vært tidsbesparende.\r\nDette er også en del av den informasjonen Statens Kartverk mottar når direktoratet sender en sak\r\ntil tinglysing.";"true";"true";"false";"true";"";"false";"false";"false";"false";"";"";"";"false";"false";"false";"false";"false";"true";"false";"Ved å oppgi område/stedsnavn på fakturaen ville dette vært tidsbesparende.\r\nDette er også en del av den informasjonen Statens Kartverk mottar når direktoratet sender en sak\r\ntil tinglysing."
"1904";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Samarbeid med andre etater";"false";"true";"false";"true";"false";"false";"Miljødirektoratet samarbeider på mange områder med andre offentlige etater underlagt ulike\r\ndepartementer. Vi opplever enkelte ganger at samarbeidet ikke er like godt forankret hos de ulike\r\ndepartementer og deres respektive underliggende virksomheter og dette bidrar til å forsinke\r\nprosessene. Et tydeligere mandat og en god forankring hos alle involverte parter hadde bidratt til\r\nraskere prosesser.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"true";"false";"false";"Et tydeligere mandat og en god forankring hos alle involverte parter hadde bidratt til\r\nraskere prosesser."
"1905";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Internkontroll og risikostyring";"false";"true";"false";"false";"false";"false";"Flere lovverk setter krav om internkontroll og risikostyring. Dette gjelder blant annet innenfor\r\npersonopplysninger, økonomi, HMS og informasjonssikkerhet. Ulike etater har ansvar for de\r\nforskjellige lovområdene og dette har ført til ulike tilnærminger i utarbeidelse av veiledere,\r\nmetoder, skjemaer og hver av disse er veldig fagstyrt. For eksempel har både Datatilsynet og\r\nDirektoratet for økonomistyring hver sine veiledere på internkontroll sterkt rettet mot henholdsvis\r\npersonvern og økonomistyring. Det er etter vår vurdering behov for bedre samordning av et\r\noverordnet ansvar for interkontroll og risikostyring. På den måten kunne alle kravene i de ulike\r\nregelverkene vært presentert på en mer enhetlig måte. Dette hadde vært tidsbesparende og ført til\r\nøkt kvalitet på internkontroll og risikostyring.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"true";"true";"false";"false";"true";"false";"false";"Behov for bedre samordning av et overordnet ansvar for interkontroll og risikostyring"
"1906";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Styringsdialog ";"false";"true";"false";"false";"true";"false";"Styringsdialogen mellom underliggende virksomhet og departement kan med fordel gjøres mer\r\nelektronisk. Dette vil kunne gjøre rapporteringen mer effektiv ved at man sparer tid på å \"sy\r\nsammen\" rapporter og samtidig kan man lettere gjenbruke informasjon i de formelle\r\nstyringsdokumentene. I tillegg vil man oppnå en mer enhetlig form på rapporteringen, samt at\r\ndepartementet får rapporter på det nivå de ønsker. Også dialogen ut mot fylkene vil kunne\r\nforenkles med en slik elektronisk løsning.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Styringsdialogen mellom underliggende virksomhet og departement kan med fordel gjøres mer\r\nelektronisk."
"1907";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Servicetjeneste på arbeidsgiverrettslige spørsmål ";"false";"true";"false";"false";"false";"true";"På jevnlig basis har Miljødirektoratet behov for kontakt og dialog med KMD for å få svar på\r\narbeidsgiverrettslige spørsmål eller diskutere konkrete problemstillinger. Vi er mange i staten som\r\nkan ha behov for bistand og rådgivning på ulike spørsmål knyttet til det statlige regelverket på\r\ndette området og en form for servicetjeneste/enhet som første kontaktledd tror vi ville vært\r\ntidsbesparende.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"En form for servicetjeneste/enhet som første kontaktledd ville vært tidsbesparende."
"1908";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Forenkling og sentralisering av administrative støttefunksjoner ";"false";"true";"false";"false";"false";"false";"Erfaringene fra sammenslåingen av tidligere Klif og tidligere DN har vist oss at statlige etater, selv\r\nto underlagt samme departement kan ha svært ulike løsninger på en lang rekke administrative\r\nruiner og systemer. Statlige virksomheter bruker mye tid og ressurser på å vurdere/velge/anskaffe\r\nulike administrative støttesystemer til lønn, regnskap, arkiv, virksomhetsstyring etc. Flere felles\r\nløsninger på disse områdene hadde både vært tidsbesparende og sikret en mer effektiv dataflyt\r\nmellom virksomhetene der det er nødvendig.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"true";"Flere felles løsninger hadde både vært tidsbesparende og sikret en mer effektiv dataflyt\r\nmellom virksomhetene der det er nødvendig."
"1909";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Lov om offentlige anskaffelser ";"true";"false";"false";"false";"false";"false";"Regelverket knyttet til offentlige anskaffelser er omfattende og krever svært mye tidsbruk også hos\r\noss, bla knyttet til kjøp av overvåkningstjenester, men også diverse andre mindre\r\nutredningsoppdrag og utstyr. Vi foreslår å heve den nasjonale terskelverdien på 500 000 til 1\r\nmillion.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"true";"false";"false";"false";"false";"false";"false";"Vi foreslår å heve den nasjonale terskelverdien på 500 000 til 1 million."
"1910";"Klima- og miljø¸departementet";"MILJØDIREKTORATET";"23.10.2014";"Samordning av rapportering personalområdet";"false";"true";"true";"false";"false";"false";"På personalområdet foregår det en rapportering utenom fristene for den vanlige årsrapporteringen\r\ntil overordnet departement. Eksempelvis gjelder dette rapportering til likestillings- og\r\ndiskrimineringsombudet. Det vil bidra til effektivisering å samordne all rapportering fra\r\nvirksomhetene i de etablerte etatssyringskanalene. Dessuten at departementet samordner alle\r\nfrister for rapportering om informasjon til St.prp. nr 1.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Det vil bidra til effektivisering å samordne all rapportering fra\r\nvirksomhetene i de etablerte etatssyringskanalene. Dessuten at departementet samordner alle\r\nfrister for rapportering om informasjon til St.prp. nr 1."
"1911";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I AUST-AGDER";"23.10.2014";"FMAU:Dobbeltkontroll av planting etter hogst ";"false";"true";"true";"false";"false";"false";"Målet med planting/foryngelse er å skape ny ungskog med tilstrekkelig tetthet og med rett treslag på rett plass. Dette skal følges opp med en kontroll fra kommunene som skal rapporteres av Fylkesmannen og som ender opp i et eget fagsystem i Landbruksdepartementet. Ordningen ble innført på 1990-tallet. I 2010 ble det innført en ordning som skulle kontrollere foryngelsesplikten etter skogsbruksloven. Kontrollen utføres av kommunene, Fylkesmannen kvalitetssikrer og rapporterer i eget rapporteringssystem.";"true";"false";"true";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"false";"false";"Fylkesmannen i Aust-Agder er av den oppfatning at disse ordningene er overlappende og at det er grunnlag for å slå sammen både de kontrollerer som gjennomføres og at det kun rapporteres i et fagsystem."
"1912";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I AUST-AGDER";"23.10.2014";"FMAU:Behandling av søknader om tilskudd til avløsning ved sykdom mv. – rutiner og saksbehandlingsverktøy ";"false";"true";"false";"false";"true";"false";"Ordningen bygger på et komplisert regelverk. Kommuner med få saker bruker mye tid på å sette seg inn i regelverket. Ved behandling av søknadene burde opplysninger kunne legges rett inn i et egnet saksbehandler system. Saturn, datasystemet for utbetaling er utdatert og ikke egnet til dette. Slik rutinene er i dag er det lang vei fra søknad til utbetaling gjør at avløserlag evt. gårdbruker må forskuttere lønn til avløser i en lengre periode.";"true";"false";"false";"false";"";"false";"false";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Ved behandling av søknadene burde opplysninger kunne legges rett inn i et egnet saksbehandler system. Saturn, datasystemet for utbetaling er utdatert og ikke egnet til dette. Nytt system!"
"1913";"Kommunal- og moderniseringsdepartementet";"FYLKESMANNEN I AUST-AGDER";"23.10.2014";"FMAU:Innsynsbegjæringer ";"false";"true";"false";"false";"false";"false";"Fylkesmannens generelle oppgave er å praktisere meroffentlighet. Dette er et godt og riktig prinsipp. Samtidig ser vi at ordningen med innsynsbegjæring er meget godt tilrettelagt gjennom elektroniske løsninger. Henvendelser som ikke er unntatt offentlighet er enkle å kvittere ut, mens innsynsbegjæringer som er unntatt offentlighet krever mye arbeid fra embetet. Et overslag fra Sosial- og helseavdelingen tilsier at de bruker i underkant av tre ukesverk bare på de sakene som er unntatt offentlighet før de sendes ut. Disse sakene skal ha prioritet. Problemstillingen er ikke spesiell for embetet, men gjelder generelt for den offentlige forvaltningen. Vi tillater oss derfor å stille spørsmålstegn ved om det fra lovgivers side var slik ordningen var tenkt praktisert.";"true";"false";"false";"false";"";"true";"true";"false";"false";"";"";"";"false";"true";"false";"false";"false";"true";"false";"Av øvrige innspill som er fremkommet og som ikke er formelle prosedyrekrav nevnes følgende:\r\n# Konferanser/seminarer bør primært kunne streames slik at det er mulig å følge dette fra egen arbeidsplass.\r\n# I større grad bruke videotelefonkonferanser der hvor det er hensiktsmessig. Dette gjelder spesielt mot departementer/direktorater. Mye tid går bort i reising. Buss tur/retur Arendal – Oslo tar ca. 8 timer.\r\n# Utnytte funksjonalitet i støttesystemer i større grad (Lync, Outlook, kontorstøttesystemer) for å profesjonalisere embetet. Kursing vil bli iverksatt.\r\n# Rapportering – det er tid å spare ved generelt sett forenkling og standardisering av rapportering samt bedre samordning."
